Address,rai-eth-uni-v3,Total
0xe207f98c7ad7f7b3895d4a105453e898771e2067,929.2905301650036,929.290530165
0xcafd432b7ecafff352d92fcb81c60380d437e99d,0.7094698349960531,0.709469835
