0xb1adceddb2941033a090dd166a462fe1c2029484,147.391404232
0x338f3ec014d7edacb98506881d1e18dc00980fdc,118.264172557
0x1d2c4cd9bee9dfe088430b95d274e765151c32db,68.025522713
0x1f032a27b369299c73b331c9fc1e80978db45b15,60.223710763
0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,59.948247639
0xf7e3c42ad619f6c267194e6892f6243fe908eb75,57.546088044
0x28d804bf2212e220bc2b7b6252993db8286df07f,54.386911232
0xe05fd1304c1cfe19dcc6aab0767848cc4a8f54aa,52.484604657
0xbc79855178842fdba0c353494895deef509e26bb,46.055302339
0x6b7ac46d09d2adf4cebe2995ebf9d97e13e9e257,45.980001245
0x42ee06b7b2075834a7d7eb22ffaca3bd55e677e7,41.609853883
0x57ca561798413a20508b6bc997481e784f3e6e5f,41.263029842
0xa6fddb5c1bbee3c7189ed8996122b9ffba5a86ec,41.120155116
0x39c09fdc4e5c5ab72f6319ddbc2cae40e67b2a60,39.955711166
0x56ceac298f8a2d089153331c6686fc5702e5569b,37.47900465
0x22fa8cc33a42320385cbd3690ed60a021891cb32,34.906710088
0x86b0be38a41ee669fb2d8cb5854a3c89a0a2b8fe,34.104581038
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,31.257577775
0x42869a8455671c419bdcd1905f4966e6d305f216,30.842676651
0xf929122994e177079c924631ba13fb280f5cd1f9,29.369393231
0xee2826453a4fd5afeb7ceffeef3ffa2320081268,23.918954871
0x39d787fdf7384597c7208644dbb6fda1cca4ebdf,22.132470855
0x1512c7c4a4266dc9a56b1f21c8cb19e13410e684,19.5255525
0x66f10a69b84c795bcf53861a6df831d8bedfb730,18.957989574
0xccd72bea12f3927063be3d8798a4b74082713cb5,15.402111669
0x7c8d1c186506df224a4e781b9f4ac6b9f5a40dea,14.766864677
0x549c0421c69be943a2a60e76b19b4a801682cbd3,14.648548176
0xace57810549be61779f58a8b66d8725bf8aaff68,13.553104251
0x97ef88d9d0fe86fa74a07c601065f11e50f170c5,13.418318048
0xbda6ba3ad624582495c55451a1840e563fc16389,12.364071468
0x58174e1782dc3b86965c440edd7a97f2b4a11ee3,11.757229075
0x581a4484fb319b05347a85587d8764c29c802f84,11.340781857
0x69ecc396747d292b26ddf6e00b733ee69c2eb778,11.074296947
0x5de4ca716bc806c79286ee0bab92a585da214043,10.197672506
0x1d266e410a842f5581f2ca80ad3cb6322fe0d296,9.918691912
0xce9450f366bb61874f90484d05f30cc44c1d72dd,9.705392153
0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,9.618860974
0xe7bf80807514d91b8b6321044ca2785d59541d5c,9.584796275
0x6dc3c6600ce045fa2fa7e479ebb599b7f7398589,8.036845154
0x979211193cddb32b5f50928b83b6a6a4c40037bc,7.940262077
0x52def6c112bffc66fc8c8258539d4d8c30c5000c,7.446223554
0x4a1249e419d09f64130cbb426f37facab261b9e2,7.444347132
0xf9172446f3b6f0d027ef8f0a7fafa117ff5439c2,7.38258634
0xf0b145a02139f91f998d093f2a12b9ecf2ef5405,7.382317325
0x5389477e84b4b7e693940a135bf0c1928d232840,6.800579814
0x2de640a18fe3480aa802aca91f70177ada103391,6.669927229
0xe2e4f2a725e42d0f0ef6291f46c430f963482001,6.514487419
0x466fd9ee1122869fb49e29bdf1c1f5bc43d0af28,6.302750583
0x4e65175f05b4140a0747c29cce997cd4bb7190d4,5.973470749
0x17f5c95c495b032dd8a3850f28456d9b0a0e5788,5.876166172
0x635b230c3fdf6a466bb6dc3b9b51a8ceb0659b67,5.819116172
