Address,rai-eth-uni-v3,Total
0xe207f98c7ad7f7b3895d4a105453e898771e2067,874.5702429531244,874.570242953
0xb26655ebee9dfa2f8d20523fe7cae45cbe0122a2,23.907753681236645,23.907753681
0x1e1b693dee731fba3c3d7da25875bfb0cdb265c7,19.46203552735056,19.462035527
0xc5f38fd483d1323162171f6ae215504a90d85b50,11.49889893664933,11.498898937
0xcafd432b7ecafff352d92fcb81c60380d437e99d,0.5610689016409255,0.561068902
