Address,rai-eth-uni-v2,idle,aave,fuse-borrower-no-rai-supply,rai-dai-uni-v3,Total
0xfd1935fd3c8f49723deb7296c58ba4bb1a0e48e1,1.8066024304216284,0.0,0.0,0.0,0.0,1.806602430
0xa812202eca0a478b9aff492ec831adc3a8f388a4,0.0,0.0,1.7417423139493493,0.0,0.0,1.741742314
0x3bd856465321ead1605286938493169e9c9011cf,0.0,0.0,1.6505408856800932,0.0,0.0,1.650540886
0x9475f727c4d8aeb41ba326e86491ef301c8f127f,0.0,0.0,1.5483130058261303,0.0,0.0,1.548313006
0x2cf11d477f776d7fc96454ef399bed1f2d878b56,0.9595771232297198,0.530932056,0.0,0.0,0.0,1.490509179
0xcd3cde8040627dbe6874fac9525bb24422e3f4d4,1.4575831017978724,0.0,0.0,0.0,0.0,1.457583102
0xcb98b2c2c22fcacd12ebf92676172616bb37d43f,1.3804425688513389,0.0,0.0,0.0,0.0,1.380442569
0x983848be568f9bbeaac4190ec3396c0e943b54de,1.376183418321273,0.0,0.0,0.0,0.0,1.376183418
0xa91a3cc43fc23929fe879b853d4e6ae9568b8251,0.0,0.0,1.2897928579372755,0.0,0.0,1.289792858
0x5d411d2cde10e138d68517c42be2808c90c22026,0.0,1.182024919,0.0,0.0,0.0,1.182024919
0x8dd77eaba64018dab36dcff7bf464f2f5027f044,1.180335377438804,0.0,0.0,0.0,0.0,1.180335377
0xff0a91ae67d1531fb58099d18d0232870fa3b451,0.0,0.0,1.1524438670386932,0.0,0.0,1.152443867
0x6ae1961c0fd0b5807d5ec64faacd0e335c5742cd,1.1485834565428912,0.0,0.0,0.0,0.0,1.148583457
0xddcf904464166ac74629241ba21199adee3a04ad,1.1203591653959624,0.0,0.0,0.0,0.0,1.120359165
0xdf04232a23877e764a7b115a3fd7202379715f29,0.0,0.0,1.0202629521773,0.0,0.0,1.020262952
0x53a58592fe992efbe84c714c3ec287b85f467ecd,0.0,0.0,0.0,0.0,1.010279641033994,1.010279641
0x2b1d2d290268cb4c4862d4a658f1c2a663c0f79a,0.9914726003706816,0.0,0.0,0.0,0.0,0.991472600
0x6cb286fe6915adbd4f5c08b09841839e66335cfb,0.9492113611442216,0.0,0.0,0.0,0.0,0.949211361
0x8ce9ec296542ec95c0259572f1c8965c30cd7df0,0.922101031634811,0.0,0.0,0.0,0.0,0.922101032
0xdcf1a0b0c03b4df58e052133662a3b74cb9d47e1,0.0,0.0,0.0,0.0,0.8687542482130441,0.868754248
0xc4b0259cf0252eb3b3cf61f41e055e6db34f644c,0.8577877591020159,0.0,0.0,0.0,0.0,0.857787759
0xac470bff425c8854911093f89c80d6ac364dc126,0.8223312555967196,0.0,0.0,0.0,0.0,0.822331256
0x30887fc55cbfad3487cb55bfe1779f6d2ba1c118,0.0,0.0,0.773118648735724,0.0065386649863031,0.0,0.779657314
0x182a15931cf7e4d02c667177aa454ec51b6c7a8a,0.7717964634613675,0.0,0.0,0.0,0.0,0.771796463
0x6cd089be4a49a7135769e5d95d25f9be462461d0,0.0,0.0,0.7502317965091335,0.0,0.0,0.750231797
0x43a167c2efdc7b137bea81d5a366d42a5d398b6c,0.5216129010963292,0.0,0.0,0.0,0.2265946704793582,0.748207572
