0xd35d8f5df82f61f2cb84b5871350d2a97b275391,192.164222222
0x537037c5ae805b9d4cecab5ee07f12a8e59a15b2,118.147478442
0x0210b1ed07df594fd3aac32832a6e1690554716a,64.09160984
0x1695a8ba3f3313f9a9ed075df09c9fcc60840ba1,39.562509585
0x3dfc49e5112005179da613bde5973229082dac35,33.718275649
0x51dfca1cb4eac9f9207fb8ab43e96ff5b99ff24f,27.427138241
0x20eadfcaf91bd98674ff8fc341d148e1731576a4,26.055602949
0xdfdea277f6b44270bcb804997d1e6cc4ad8407db,23.210772279
0x0408e3078b8aa4eea7e51e1088b7df87698e513b,17.392300416
0x32ef116dd6d6c997ecbd277625715aa3058755b3,14.221664212
0x9dc03477a733c1d580d0fa76e9dcffdbda9c89b0,12.294937931
0x3bd2ae09d89c3e351824623e738fe1a2c7b96924,8.325192448
0x6373aab07710036d65d80e60018bdd631288ce4b,6.182426208
0xc1d8d203e2b02544870cc7a4896ecf033a44f717,5.546802987
0x2d5d4869381c4fce34789bc1d38acce747e295ae,5.172931827
0x28473085ba4aa761eb541914f50a75dd685cd47b,5.160780639
0xa00c99f5f955552742f1089ded88abdc74e67bac,4.387356113
0x32ea9a45e25a530884e68d73a0b9b9be10862596,3.179078428
0x299b3082b260d445ee32c3511102d0e3fb41cef0,2.662205669
0x12c012ac4b947a072a1f6abb478d094094931215,2.370644213
0xa09427e2db1844b0d5d9b8be9cfaa308d6ca893d,1.725905408
0x8caa7ebe5c6ae6087fb65315d1b5aa7acd33b854,1.684738037
0xdd3bf573ac08cd0ceaadf972d313925f80e7bb9c,1.44419165
0x27905e39b5eb4ebfdfbc285f209f46d92b01f3a0,0.933412432
0xc218d847a18e521ae08f49f7c43882b6d1963c60,0.666216854
0x6ae1961c0fd0b5807d5ec64faacd0e335c5742cd,0.571627876
0x3b9bf424be6bf5e21bf0349a02aec2a7fc4be5f4,0.372654285
0xc6c9f2ee86fb3033c8a366b15253ae447f7a36aa,0.225170283
0x4f5ef03e870332a1b42453bbf57b8a041e89efe8,0.125877749
0x5e216cecb65e1e1b86fe8c46c730af287c4492dc,0.101930001
0x43cb3d038b09593ba1ddb749efa7e6d3c1370aaa,0.092239897
0xa7499aa6464c078eeb940da2fc95c6acd010c3cc,0.074952411
0x4fedb3ab145b7c6bcc796dfba24d6d665a742fc5,0.06860918
0xf7087c050433b0f1aa09d3041a55fe3f4e0d0bc8,0.060156316
0x3e0139ce3533a42a7d342841aee69ab2bfee1d51,0.055178549
