Address,Total
0xc230ce5643a10702111572c938919c9f448c46d8,20.832010252
0xa437c968cb9c83805695c5310119f11105f9b396,20.664641720
0xfa8f11e4ad7bc8c7f210bc646d9a23bad4603f49,20.639443857
0x30391a4f9d2f099d41888f811784281cba4097f0,19.958612208
0x383f42b5de515c564641f65f5da3bd8b4a35b4b4,19.522318020
0x1b72bac3772050fdcaf468cce7e20deb3cb02d89,17.525866664
0xf6b25a5dcb117e524c8c7355af90886286e9f33d,17.011404595
0x042a135bd342910ad7f67bbda74e3fd4125d1272,17.007204682
0x80b5da500b832ae5fca7514079375cc70ddbd20e,16.245052726
0x53ed17651b7dc5131c8878f0c30e6928ff13f8e2,16.178385325
0xfe65823873a9b2f466689f1d67a539a88eaaa212,15.877983445
0xa9cc35a54dcc7acca905afecd334bb4e03ea4f21,15.871349845
0x75afaece8cf2a7974b1e541648923afd9339b3f8,15.482309739
0x0000000484f2217f1a64eb6d24b5cee446faeae5,14.565292941
0xeb340415d19e506de42fb7e2e1ca09965ddbd6ee,14.387656272
0x38e481367e0c50f4166ad2a1c9fde0e3c662cfba,14.256350436
0x8f2d517dbf4ae0eb7a564805d9764b58db8bb00c,14.010216244
0xe98ae40319475bdfe52cb671589b6ae75d4055cf,13.227999347
0xd37f7b32a541d9e423f759dff1dd63181651bd04,12.848750264
0xa21392dd4b12cb543fb6d1e4e8759b3ac6e55169,12.576966538
0x427a4b0daea3b22a82ef7f108d392522a924db61,12.501782918
0x297946c26171008ba8c0e5642814b5fe6b842ab7,12.392790596
0x0b7e38bf0bca35d9c5b435dae88ae6c74acab7ee,12.274391119
0xd59b0b92d7eb1ac83f7f54e46e7e244894acc3de,12.024773090
0xbf370b6e9d97d928497c2f2d72fd74f4d9ca5825,12.014309088
0xf2259acf73bcefe7607db044771dca0355d80a28,11.919315459
0xe864166688e95618920e32619753e23175f189ce,11.894797971
0x929b7b0ecc74e86d8edd8b7eca953a098671f7ac,11.569512376
0xdb9427d1b2576b2a8b2aa53ee14bd14a1b04ce92,11.416814749
0x5b70385e4586ac15464db0071d373a1dbec1860b,11.169215588
0x41b96e9c6758d12a7a1f67952466b2e104532604,11.018225311
0x441592ff957c8a4e264965fc26ae113ad77e0927,10.745260129
0xe519f4cd2803ba53a40e6377e82406e548418660,10.567436581
0xc2634b9d0a0cfb756cded34656e09828072a8a9b,10.211344099
0x92d377ca21cbfbc4a1cdc6a767d91950d5418ed9,10.115479599
0x80855f07d264c5a4803ae33fde8c47a57f4c38bd,9.798655558
0xf32fc1113f4769f59984d615e91a8e94548f2790,9.778689829
0x5a3c1249d03488f53bbc30b5a833a390372095ae,9.756389598
0x9dbb669f3fc49bf1393ce92fadce486ea32ce8fd,9.598576257
0xd2d58f785ea44dec2d3443cae65fb2ad66a2f67f,9.337167177
0xfe32a37f15ee4a4b59715530e5817d1322b9df80,9.278302300
0xa6584b95ea4e9018b1f377dad99448ec478a150f,9.053736197
0xab88ac3af5c9aeb1a1a2043495374568eb439244,9.011364247
0xb67d92dc830f1a24e4bffd1a6794fcf8f497c7de,8.953808643
0xd454ed303748bb5a433388f9508433ba5d507030,8.935528532
0x4f50d47d20380172746527bbeaa274940c38efac,8.838469592
0x07bdf59c0a121456f7cf6bc69ec225e602271a01,8.743313852
0xf23d10c4a34ecd11600fa640b72c66a19587d4ab,8.626682616
0x83a271889031be9d3f13f222ff631eb2ceafffbf,8.586614795
0xfca7c5cf95821f3d45b9949de6e2846d66af819f,7.975000583
0x8cd9f9c08c6a3f891bc570f1d6a3dc91c1f62bb0,7.723109693
0x88888888430a60ed958c1c522663c46538ed0a59,7.526598458
0xd461b2871b39e84fd33293b70254a6359f84dd45,7.248868585
0xf8bb59d6ca8355e9d0f2a584605dcb7cb77564d4,7.075016445
0x54c375c481f95ba43e2cecd6ef30631f55518f57,7.067237965
0xa37ed0864991e305648858b4294ce8f5497155dc,7.022157770
0xbc154c448a2db5b164854e3e00b693a89ceb5ca1,6.999605246
0xdd8e2dd11d38b3e27ad4d7349a61b5c2b5af427a,6.996423223
0x711cd20bf6b436ced327a8c65a14491aa04c2ca1,6.907529786
0x88b7a44cecd526cd2d424b0a4cc2bbb26341dd8f,6.903933881
0xb6c91b7e00b410a38943852d53c3a018e48b1ebb,6.768532592
0x0f87dd03a74e6a48d56661d96f44880c79b9d795,6.722112917
0x0ac48977074e7355e09809c80e4f411d446d063c,6.340063475
0x4f983a7ea54f9494d1047d8a5fec07727b3ed452,6.286858776
0x5d30cadb7610e5ff1446b164423d76af3bb4e5cf,6.281266230
0x17535cc8178936c55b7eba7844dd43e958d45db9,6.271010569
0xed1edecca537a6c00c6baffb4e8f6a3acfe1592a,6.217001488
0xbfa52e0b5d8f22542d579e3a320fd02f184a6bfa,6.013169880
0x93f2874d7ef2e419877e2a5f73d9a3b48ab2bbaf,6.012577920
0x1626e7c64be01166b937c4cfaaac2f8279794ca5,6.009327883
0xf2e563f6fbf25cf23dbe57d25287e10339ad3b6f,5.916696102
0xb2a3406c9f34bdc441cf9a1065b8eea89761f3ae,5.817257017
0x976922040fb5eba559a81c0a46228b2ec8e3f044,5.707019956
0x5de4ca716bc806c79286ee0bab92a585da214043,5.677365730
0xc218d847a18e521ae08f49f7c43882b6d1963c60,5.667226536
0xc3597578d6c3929cfb1aa55feb72f7b530a4cb5b,5.573665439
0xe24c6f0c475291ef0c7a256d90322459a67d6156,5.527536078
0xf6853c77a2452576eae5af424975a101ffc47308,5.330421706
0xdc14be3d76deb3031e768429d125a560f298ed97,5.290101894
0xf5e03b16b9f63b80b7616e399318c3b46325cc6c,5.234842305
0xff3fc772434505abff38eecde3c689d4b0254528,5.151638281
0x69bc29d277e43f0a253ca7bb79a72da6da4bcba1,5.102255609
0xd9a4693bc2d2b0246f931cd307d2bc53328cd73d,4.941297574
0xb21d8be8ec774d7d84d9e5f3ecd004f377909d50,4.939641138
0xae653682dee958914a82c9628de794dcbbee3d04,4.907159386
0x4166ba4ca1404ef7659834cfbcfa115bc7043f32,4.677694863
0x40630b4fd61523450b3dbc4d9fd672aae0a9c31c,4.605942858
0xd2d70bda86d2c2a74a63a5229f01b70669f34988,4.405393396
0x861fbb19287ed2ac3efda31a4add660c5f19e10c,4.349909246
0x1fe9fd1156688699f4ca017e72ee0d9873f9d758,4.323919327
0xade4c5a66ee54f53885ec1d085b169829c7413d9,4.320069202
0x0285590ef8c67938e0c622cbf1d2dccd110f1efe,4.259296047
0x10bde02988cfe40520e5837714eb2529ea7d67b3,4.225665238
0x2482dc04ac628a4b2700c071bfee557fd86c91ea,4.198502284
0xacfccad59a895856e18137272a6aaf758f7075f9,4.175137397
0x1db3439a222c519ab44bb1144fc28167b4fa6ee6,4.112975622
0x27833a651b2e52e0f5978df0b4150d94c1707f3c,4.036006538
0x65e750698123c5a903e674633783baea2837b23b,4.003737491
0xdc09019bf362ada9513c1daf5ff6fe023549a833,3.983681327
0xae6e1c95baa866111617a654d222d187151134e4,3.979430958
0xf313e4f2f79081b7dd5e702ca64e86aae3253322,3.931849915
0xb8814bff6b6085d7a27a375e1e7b9e8f1470db4e,3.896218812
0x18f768455e7f5fb09fc491fd86bcc282bcdd5973,3.796362176
0x621091d1c013e57a37767521bd87208d497b09b6,3.785697351
0xb9f795d0b98ad3830c48c9d56ce844e593c99503,3.747602194
0xb41117b6b3277037d6abcb1f1e21ed62802c2d6f,3.721191066
0xa13e9f201a9c2012eb851cd1eabdd50c48954a7d,3.712382361
0x1447b49b636cb1fa24281efcd66aaac44188e3bc,3.710083657
0xfca399b892f4e8306fc31b312a3399f422976886,3.559258035
0x02675dfa4d4d6b3fb7d04e0c8ad000eff752bd89,3.543615762
0x017bf03bbf90dd7ac29a7abe3437f5ee9ca1e356,3.478667618
0x0f0f9ea5fd3ac4fed56cbbc0c728e408be73f163,3.421874142
0x9b422e571eb2cb9837efdc4f9087194d65fb070a,3.347931569
0x8e10d38347ccb1abcb3017f0dcf29fd6eb38993c,3.331724475
0x9ac613c678af073ec6e77a3ecf4311fbcf5ad6f3,3.222135015
0x285ce8250bda19425cafe86297ed5a08bac5d8e3,3.183189105
0x1ac1d8cb95b316f6c9b555d9d0c2318974512459,3.118107562
0x212ce93b949cc68897d901e7ef6266513840f30d,3.107708144
0x9a16adef30aee2ae2e76572fcf3b548784ebda3b,3.082974742
0xd9f48b22e75c00ddad2b2dfff8d91fcf86873953,3.058224928
0x5389477e84b4b7e693940a135bf0c1928d232840,3.029563347
0x27d23dde3573d27f80b8bf7311f8403246fa48be,3.028064399
0xd21b32470e1206e67cb3022e5fe1bbb494dd1aa5,2.999200229
0x65d25e3f2696b73b850daa07dd1e267dcfa67f2d,2.999073152
0x3a8d5fb41b236660f5a20147c0d7292ecdd6b591,2.944660723
0x7ad41e9d6e1fa47f1f6bcc63bd0327009590a47b,2.916606819
0xdf290293c4a4d6ebe38fd7085d7721041f927e0a,2.878574157
0x380bcd10d0b6bc28c2ca14f9508447b9e2dcf2d6,2.865844635
0x466fd9ee1122869fb49e29bdf1c1f5bc43d0af28,2.857264721
0xaf220b3a1e9179df1b912dfaabc42a68cdabbe81,2.852792276
0x362c6e9a48d8ea1a19f280857fbf7f1cab520058,2.852555315
0x7f1ee637f2fa4ca62e33ae58b496e4130756a557,2.780377376
0x4db6ec655eb2b5bc9dda13e0cfa6df0a301c5ba8,2.732611413
0x00290ffc9e9d19bda7b25c6e44d8adf55dfbf2dd,2.718537737
0xd9a94545515edb558c3d408a3c990cb4ee067d95,2.705936310
0xe2e4f2a725e42d0f0ef6291f46c430f963482001,2.701621310
0x7487fc547de9ecfdf7a972f9cb2f835a26e9adf9,2.681242917
0x8aecc5526f92a46718f8e68516d22038d8670e0d,2.678772915
0x428da84e14b52e4a1cd0afe7150abe27d1aff8c5,2.646663734
0x7cf4bf49675ec763af02b2d9d85c90ce2852dc37,2.641609733
0xbececc0d46b3f06b0096c6b2bbc6e429fe7bd911,2.631499093
0xd7e630afcf128feb8b9071a8412914478c00c22a,2.578007834
0xb6ce18faeb71ac9dca1984a3b2f66860ea90e0ad,2.568819431
0xe32a33225b297b89322604d09b388bdc604712d3,2.530418926
0x1bfa318c7fd49e5b9039821d293586b750a12d93,2.520049112
0x855426c17bdbd23888b7b358f96c0bd08c522e00,2.405082702
0x5f681ad96ce4ad8b3d7d745ba1e34109afebdab8,2.403943916
0xdf0259238271427c469abc18a2cb3047d5c12466,2.403126078
0xd585cbcb0a390c2a2fd6b887e835ee8cc362566c,2.398304837
0x772227229da53113279327d7f7b104617c7993c9,2.373065848
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,2.371902140
0xbaaeb7aae88c94d682dd779318c4fe0fc450eb3f,2.346371266
0x3d6e0cd2ca93c2c35ecf7ff7c662df245d0ae096,2.314026935
0x70e439584ef1ba300106b9c16543eaa1de676dc2,2.286508514
0x44da00f9edf2d02fa37fa73fbe3ee4db5019f068,2.260302929
0x7a5c1a532a89b50c84f9ffd7f915093f5c637081,2.260063481
0x972cf6b3f83ef24c9becf6bc215b1f6b1f01bb0a,2.218560250
0x43b0d17cad8a44ab824823f8ffd12cbe36d59728,2.214148777
0xe3d69bcab5daaea39787eeaf4c0369de366d71bd,2.211637029
0x777b47c594014b5f109e00d71eb56dd886cb951b,2.199757059
0x71535aae1b6c0c51db317b54d5eee72d1ab843c1,2.180120726
0x45602bfba960277bf917c1b2007d1f03d7bd29e4,2.164404725
0xe3d47beccb31d105c149b37a9486d945cca1e469,2.119517207
0xc4b0259cf0252eb3b3cf61f41e055e6db34f644c,2.104396627
0xb3315cb457c57b3d35c5ac7df068c20365def361,2.103852240
0xce824663bccb32e2dad1a8f2a26b698290417b34,2.100786936
0xe96e7353fe78ab94d1b43417e21ebc5af985f41a,2.059887938
0xccb82218c6f82a2b750cf0d65e21ae6eae14070c,2.058153588
0x46d4de9a50a8c1a669449dd504c12e341369ad98,2.014785743
0x73309e52086d44b7cffcf49945a6edf8d854bde8,1.989136363
0x34c1c3405cd216c10da49308fbacdb230cb2a824,1.930050654
0x65274e52b12e0cfac2cc42bc4fb971447507c5e2,1.876890366
0x879e932b55c14ab7ceebb74fe94d2015fdc785b2,1.866574243
0xdc4471ee9dfca619ac5465fde7cf2634253a9dc6,1.857046509
0x9709a9f77d4349e1da4220f1458fbe9339d612e3,1.851345188
0x96b0425c29ab7664d80c4754b681f5907172ec7c,1.848483894
0xccdecf16bd1b552e029f57c203d3880b2c1ad630,1.832551252
0x30fe0d8d2d81ea568ff60b6e28ab74eb7e548cb0,1.803817272
0x83abce1657f4187b6b209d38d810ab480d995371,1.803563736
0x350b75652059725c6e01f16198da61bbec33ed5f,1.799317193
0x9c0cb93ee323e2a1960e1242121d3e33560db0f0,1.790985929
0x5fba10cefca0056af9b08421e2b8f6679667d987,1.790902013
0x2ae1d88af6d27cdf7c5c3799c8bf88191e2686d6,1.720072940
0xf1fe49f7d0486154aa354be47b5362643c5639fa,1.710196762
0x669f0ab96fd3beb68bc836bb874894bbb516331a,1.697320787
0x0159dfc1c745dc4b10d42d2592335120f1f2d778,1.681943478
0xb6c60f0e75df1452779b00cbfd8fef1cbcbece46,1.675748180
0x9779bba5fed0e58f8414f9720459dbfebf36da41,1.643518339
0xf826b36187ab041ba2bfa8544b2c81e66284b4a3,1.607287701
0xa49fe5cb074f7f05efb12c969ba5783fc8ef2bfd,1.599663844
0xcd3cde8040627dbe6874fac9525bb24422e3f4d4,1.587300523
0x4e65175f05b4140a0747c29cce997cd4bb7190d4,1.581618811
0x9c0d72f2ac26420cb7eeb155bf401b672840e87b,1.539131689
0xf7209ca456675d82a372f8edfa1f17e74c237b69,1.526871481
0xfcb13e419dbb2ecc2502f7d7e5c6e255bcca0232,1.523880107
0xcb98b2c2c22fcacd12ebf92676172616bb37d43f,1.503294878
0xfe212078eb0e439e6f558193b69276186be2e246,1.503292150
0xf6269288e33a457ca8f2f3592f926ccfafbb89ea,1.503185164
0xaa73a811a4898ca0e116376be752b3960d554021,1.503178089
0x09165d195d9f50c82aac439840cc6198d69003de,1.482370692
0x2eb7e3390b63cf207f20299596cf21ea47b90812,1.478591827
0xfce3fab283adfebf09675d6fb093609d73233e6f,1.449989597
0x51c25230335472236853676290062c8c7a0825b6,1.439453496
0xa80be8cac8333330106585ee210c3f245d4f98df,1.430720619
0xa6fddb5c1bbee3c7189ed8996122b9ffba5a86ec,1.401247058
0x049940feda4277b7f01ef10fca0b975c541d8fca,1.371923711
0x983848be568f9bbeaac4190ec3396c0e943b54de,1.359588355
0x92ffcbff005ef704a9b8e05b7f1c9fb250395515,1.356718078
0x1b3cc974dfb9f962f9448096df229e52184e4994,1.309812050
0xa6e615df1824cc71eb7ae5a823c5808ea2b196fc,1.280701252
0xabe3b6c4f1b7e747e5c94833441eb3a741f2943e,1.262478241
0xfcda475be963071ac315b0b44648b94322355d3f,1.234546338
0xd91cee8353074a35895c9cb78833c90abd3e8665,1.234462564
0x05c6959d997cde99d2f967367e5e9f1959ba9706,1.202522671
0x0a0d0a909383def8ad9e0ca8c1d0ddef5b97a477,1.202443375
0xf539d59cb90a5f4f7354f9e290b68c462ffbc8c6,1.201467653
0xfef3f83e036bebc6c7d92e769c87eda6065b3166,1.201338897
0xfc220fb83314b4b1e00421777cb579a68f17c439,1.201297322
0x23d291f1b610b9881b99f300c5d70012739a9ef6,1.201256031
0xa21bb86c5ea3e3ed98baa50be086ee0fb931843f,1.201152353
0xacfb98107bb6dc6d98f287a3860b8d13fa5afa65,1.199830553
0x2a032565e00acfb4a91898efa41034a98ea93a74,1.180742047
0x315c2235d75880afe04310d71ec381dbfb29d307,1.167915988
0x6269ce0dd97136106ce146ec6f24630ec74d4de8,1.158976014
0xa82618668a71bb492d1aaf8948de95d73eb8a243,1.157817795
0xde8589960da34eefb00ca879d8cc12b11f52cb12,1.151169732
0x8f52eb74ae9c22af364e89d5758ad794b21a7cf1,1.142609001
0xc0b374f27abccd5f34e30ba437adf10f084a66c4,1.129673576
0xcc7344a557cdb86f7c713527c05eaf7906e1abab,1.107497538
0x580eccb127b287cffdcb8935bc5fc7e9ec0b4123,1.095043019
0x26bdde6506bd32bd7b5cc5c73cd252807ff18568,1.094638281
0x51a865c6f8ba1327ff6a07c0f6782ce5870d88e1,1.086370965
0xeddb1b75edda1c60695a4da3b3e3bb4c830c4b0f,1.081626606
0xae03fa74140a5681f0b781883e92c71353a8da0e,1.081313347
0x2b1d2d290268cb4c4862d4a658f1c2a663c0f79a,1.079708577
0x30043aabbcebbd887437ec4f0cfe6d4c0eb5cc64,1.066681305
0x376a46322c00c583e7fbe5881cee27fc218069c6,1.065092956
0x21234e59d1ffb0c8809f424656e21a5755e8c5ee,1.052214273
0x00c0798c0df1e87069417e76b8ca4fa089d051f1,1.051922276
0xa684cfc51bf2d794cf197c35f3377f117bf10b6f,1.050855455
0xcfd727653c3d5a1b943f675781d3245b884f1d34,1.049755246
0xd5e1f0da7606ec902f505f8d6ef5433d4ef11b3d,1.047905662
0x2b19fde5d7377b48be50a5d0a78398a496e8b15c,1.043482712
0x8f942eced007bd3976927b7958b50df126feecb5,1.039899798
0x8eb63353685e5c439fa588d31461b1de44584bc8,1.029183287
0xe61f90a6bce05e1b13655ceb64b3760691691d2b,1.024732347
0x8bebdb7f971d126bed0084c4cc651be40bee0519,1.022834664
0x9ef86a4ebbf2e595228f924782ca6c325b107f18,1.021640065
0x6ae1961c0fd0b5807d5ec64faacd0e335c5742cd,1.012441481
0x8ce9ec296542ec95c0259572f1c8965c30cd7df0,1.004163295
0x59a7d71d42c031446bd1cbc0dcd272b9bd6d289e,0.985744346
0x1269b659abc50b75a9b77338ac0faed0b416ee44,0.961139305
0x2433dbbbb9f6edf74ea9088255ba8286b43a036f,0.961057917
0x8a641bd7e8a173d96a4edeb0a52bf45b83c66d6a,0.950735775
0x193f0ee42a199a0cecd479a9f09ba293eb1ca357,0.947056425
0x6cf7538744dc6a1416eb2a9dfd2daf2c9a829832,0.939558541
0x0d7497b25172314a575a3f4d99a46df2f43ddaad,0.926730527
0xcbe203901e2f3ca910558efba39a48af89e3c558,0.914236454
0xa83fbae55302e56f98ebacea660e35f2ddcebd74,0.906518068
0x81d80ae9d6670cd9ffd28812e2360535b1cec339,0.901130939
0x51f13c84b49b64ba6b1615e7d91b11066908bf3c,0.901093947
0x4846aee6d7c9f176f3f329e01a014c2794e21b92,0.901087504
0xfcbd1a3b6ef78b3a72d04726469c769ee26cc0d4,0.900294394
0x7964f133d828eee2ed9f48f41bf2d867caafe902,0.893921707
0x796c85135b28d778dabb786aa8a4f6b59554a0cd,0.878830784
0x54f38f4e33e47bd13e7a0f46ed7afad61a40bfc1,0.875847314
0x5e8cb2c4aea7805c15c4aab30fba16b427c4e741,0.874180370
0x4fcbd0c9c74afdcd9dc2855e46ac703cf115c119,0.857033307
0x185196c8c5dd5729f22315203e09e33c3f7d7680,0.843241419
0x182a15931cf7e4d02c667177aa454ec51b6c7a8a,0.840482391
0x034a984a8a32df88f2bafef41f656aa767abb613,0.835309470
0x52b6d3fd6ec83b658b94efc250833a8e2a092146,0.832559206
0x28431a1446c86434ded04f7f8ba6808649329f4d,0.822560774
0x2917eef556524d2eada6ce91a9e0bea7b768e64b,0.820637222
0xdf211065d33c6907aef314bd23d2f09a1ccd9615,0.816203045
0x974f68c1a39f11aa7b74b92d7b8f05d8902ea70f,0.815001567
0xee779e4b3e7b11454ed80cfe12cf48ee3ff4579e,0.814931389
0x39fc4cdaa0e79efe7687822f1c0bacc87e1deede,0.812666761
0xdb9123dc5b366d5b6af249ff463d49f66d4d373a,0.803889924
0x06c1a3b6d3d4752e45d74f93e25e9ebd1f087f55,0.802324293
0xd6cc8deb414cecbba781817d7978c7abbd280d6c,0.785331255
0x1ee053db7b63fd16162c773b2f37ad28f03b79d1,0.784033449
0xa3e2330e4fa9bb23d7eaaa3628b2c1906eead200,0.782527638
0xeed7e1c7c9c68611584e8f6230178ce0a48eef7f,0.781311919
0xa0a44af2326d0e647e6d8c41f7714ab7824d89dd,0.780379745
0x2a8600bbdaab254a2f8a8e00912799295c3dd601,0.780088866
0x152ad1bf404061fff6d893480de08ed64035bdf4,0.779850525
0x9dab0995e37309b28f874a3f145ad9dfef372c8c,0.776277819
0x9a376c8e244cdbb07eb7856da3cac7f5794b58fa,0.774253944
0x27022406aeef6ed606c6e45282b7729b23644984,0.774147868
0xfd6231a29661100e9f7e68d37730b040e24cad28,0.771985284
0x23783f2d297555fdcbd3cda4b4cee5af9dd2a02b,0.766070954
0xdd6119dff50e413512ee823f2832820803b8b592,0.757491018
0x64257b8a791fcf74400b828b22ff0f3a015b4ab7,0.757196416
0x09723e62441ed6cb251d7d564b08ec31840fa043,0.753408312
0x0294ebebf5cdb1f96cdbda014b25ac0e95aefdca,0.753084109
0x3e4356158d78d313b0f762965c9407a69af38d52,0.752725468
0x2dc23418844eacd31a7d91a5571e000960553283,0.747846072
0x51ec7b4cdfb75230cae81e8c32f99504bac45d7a,0.734281810
0x6cc76d20646af5e6944bc6bfe60d21ea3fee63a5,0.733626027
0x38a76454ca9adc0e8150f6a5c97f729a481106db,0.728411023
0x000f4432a40560bbff1b581a8b7aded8dab80026,0.728210111
0xc35447bf6cb51f2be5168b28a50dd65f401c3836,0.728193585
0xb5ad9930134e4ce81dc555dc06466db314f224ff,0.721445109
0x021c1a1ce318e7b4545f6280b248062592b71706,0.721037034
0x52a5711dc4fe437e81205bfad22ffc43f1818df7,0.720977308
0x95be3d2282fe7efa0e84dbbd283e7410aea03dce,0.712883023
0xf08b78ba2bdd1d1ee27642f15844139c4bd3b697,0.705920153
0x9cdf0dd92f48dcc771bc88344b3ae1a4ebfd5a75,0.705382358
0x3c348653e7c21cdfaea32343b558593c8c393066,0.700773090
0xad4489f64a8be791294116d3e99d2721c7f0a72a,0.699591295
0x29c7b44e0584624c1e877d3ee0856520e2851ba6,0.698748807
0xcf5b5b76c327fae151ca810146ecc7b51b6767dd,0.697522590
0x97eb72f5f69361240b255156a77228acee2419a0,0.690741988
0x5db63f987817910bbb9656b5210990408d3831fb,0.683698717
0xc7687128b61fcf7694325b58323bd8d7b8cf3fe1,0.680051990
0xc15792b8578fc26c10de7f88191ecff579151866,0.680012980
0xc785b60bfdaceec0c106b6504dbe4575a520dc64,0.678344721
0xc3dbd0ea72d088f6db28205a7d89a3f956cd5ccc,0.676890074
0xb3522064694ac9870dbf00eebc2712762193bb64,0.673425900
0xe10d59cd3ba85e97f759855bba9011d3c5c1904e,0.669959482
