Address,idle,rai-dai-uni-v3-lp,aave,rai-eth-uni-v2-lp,fuse-borrower-no-rai-supply,Total
0x5de4ca716bc806c79286ee0bab92a585da214043,0.0,9.065006986614115,0.0,0.0,0.0,9.065006987
0x8f4d6ce7febfeccea7144769549a698cc8dbabad,0.0,7.804194616275746,0.0,0.0,0.0,7.804194616
0x6eec9242c7e1a678c4575984fb3a87426caa1cf2,0.0,0.0,7.673385332272869,0.0,0.0,7.673385332
0x9ef86a4ebbf2e595228f924782ca6c325b107f18,0.0,0.0429604798322332,0.0,7.2044692875981,0.0,7.247429767
0x5b78ae09929c53c77ba29a13265e35a2f62dd89f,0.0,0.0,0.0,0.0,7.137863260849526,7.137863261
0x386a586131cd525cd0b42e0d7cc989f99ee951f4,0.0,0.0,0.0,6.203275433795584,0.0,6.203275434
0xe9ca86b78686a5af0ac39cc3be976c95395b5b06,0.0,0.0,4.879947830442684,0.9304076097794588,0.0,5.810355440
0xc11508077ff0afe0f65e250df0a1f2787eab1ba3,0.0,0.0,0.0,5.62381340744752,0.0,5.623813407
0x52a5711dc4fe437e81205bfad22ffc43f1818df7,0.0,0.0,0.0,5.351658031900062,0.0,5.351658032
0xc3dbd0ea72d088f6db28205a7d89a3f956cd5ccc,0.0,3.39364973859751,0.0,1.9494927389540888,0.0,5.343142478
0xa6584b95ea4e9018b1f377dad99448ec478a150f,0.0,5.084611989013719,0.0,0.0,0.0,5.084611989
0xe3d69bcab5daaea39787eeaf4c0369de366d71bd,0.0,0.0,0.0,4.933923504589636,0.0,4.933923505
0x362c6e9a48d8ea1a19f280857fbf7f1cab520058,0.0,0.0,0.0,4.908955837180604,0.0,4.908955837
0x40d2ce4c14f04bd91c59c6a1cd6e28f2a0fc81f8,0.0,0.0,2.706091079775516,0.0,1.9698143961698629,4.675905476
0xa5ac63ffcacd62f44b91ea1607383f92b54f2ee7,0.0,0.0,4.590922510970803,0.0,0.0,4.590922511
0x428da84e14b52e4a1cd0afe7150abe27d1aff8c5,0.0,0.0,0.0,4.554637491318385,0.0,4.554637491
0x63020d3cd6c606ac859a486b8888f63b13bfb413,0.0,0.0,4.463169070944873,0.0,0.0,4.463169071
0xd9a94545515edb558c3d408a3c990cb4ee067d95,0.0,0.0,0.0,3.88607121952869,0.0,3.886071220
0xfd1935fd3c8f49723deb7296c58ba4bb1a0e48e1,0.0,0.0,0.0,3.873603520351489,0.0,3.873603520
0xa16946a605ddb755d3a5774b6124f97fed1bd1e3,3.648308449,0.0,0.0,0.0,0.0,3.648308449
0xc4b0259cf0252eb3b3cf61f41e055e6db34f644c,0.0,0.0,0.0,3.621451283568809,0.0,3.621451284
0x2c1ea8f94766117051490ebba7e5d6c2a11dd4dc,0.0,0.0,0.0,3.567107844163428,0.0,3.567107844
0xe191468e32443fa79e8ae8164c0c0b319ea704a4,0.000885985,0.0,0.0,3.55017036550399,0.0,3.551056351
0xdf0259238271427c469abc18a2cb3047d5c12466,0.0,0.4739894308125677,0.0,2.995804826471588,0.0,3.469794257
0xC8Cec86F7c97139C803Fec48B5fd7341d8282B5e,0.0,0.0,3.4326237027088267,0.0,0.0,3.432623703
0x0e7af95de26bf10e6b9f00d846c22757aa582b9c,0.0,0.0,3.411360860148784,0.0,0.0,3.411360860
0xced28d6242f2807b3312eaffa50a3e0e04cff725,3.402355746,0.0,0.0,0.0,0.0,3.402355746
0x860001218d2476481629b7c64960bd6edbedd848,0.0,3.143175356607015,0.0,0.0,0.0,3.143175357
0x7aa0d7b446aa12feccdd4a33b997c7e45b10441c,0.0,0.0,3.0693573983965203,0.0,0.0,3.069357398
0xf539d59cb90a5f4f7354f9e290b68c462ffbc8c6,0.0,0.0,0.0,2.8897853146366725,0.0,2.889785315
0xcd3cde8040627dbe6874fac9525bb24422e3f4d4,0.0,0.0,0.0,2.731581794864974,0.0,2.731581795
0xd0e72c1b2eb87e3dc0445b7f689cadcfc872b293,0.0,0.0,2.7251376023300504,0.0,0.0,2.725137602
0x82d3e57708d69d5386a7da9cb0616f56475f3c2e,0.0,0.0,2.6739108993458323,0.0,0.0,2.673910899
0xa7a23739862e45914e9fea98883b5a85e7d9525f,0.0,0.0,2.6236061433580424,0.0,0.0,2.623606143
0x4db6ec655eb2b5bc9dda13e0cfa6df0a301c5ba8,0.0,0.0,0.0,2.592928872945972,0.0,2.592928873
0xcb98b2c2c22fcacd12ebf92676172616bb37d43f,0.0,0.0,0.0,2.5870166752618293,0.0,2.587016675
0x983848be568f9bbeaac4190ec3396c0e943b54de,0.0,0.0,0.0,2.5790348195205177,0.0,2.579034820
0x6ae1961c0fd0b5807d5ec64faacd0e335c5742cd,0.055038633,0.0,0.0,2.4627205442448483,0.0,2.517759177
0xbd58b30bff344ec61f61f54bbd97e16210ccb171,0.0,0.0,2.4327313672904567,0.0,0.0,2.432731367
0x53a58592fe992efbe84c714c3ec287b85f467ecd,0.0,2.3104256592155257,0.0,0.0,0.0,2.310425659
0x8dd77eaba64018dab36dcff7bf464f2f5027f044,0.0,0.0,0.0,2.306706924762108,0.0,2.306706925
0xd3e9af5b0c1fc2edd6a7907076cd9c79e67de6ac,0.0,0.0,2.2851764639296177,0.0,0.0,2.285176464
0x1626e7c64be01166b937c4cfaaac2f8279794ca5,0.0,0.0,0.0,2.26517260818668,0.0,2.265172608
0x13c9d9b81513fe8ef119408f916b74118478cb03,0.0,0.0,2.162222956540888,0.0,0.0,2.162222957
0x23c3ca8d1aa9bd45c10a8696ea58b2f6a205bb20,0.0,0.0,0.0,0.0,2.1310960098070524,2.131096010
0x8caa7ebe5c6ae6087fb65315d1b5aa7acd33b854,0.0,0.0,0.229347989568962,0.0,1.761764154847412,1.991112144
0x63bf1d484d7d799722b1ba9c91f5ffa6d416d60a,0.0,0.0,1.9515810290664968,0.0,0.0,1.951581029
0x2cf11d477f776d7fc96454ef399bed1f2d878b56,0.152969506,0.0,0.0,1.7982943115559569,0.0,1.951263818
0x3e893426e65cf198d4df266b77cfa46559c815ee,0.22742702,0.0,0.0,1.671031157678173,0.0,1.898458178
0x2b1d2d290268cb4c4862d4a658f1c2a663c0f79a,0.0,0.0,0.0,1.8580679907302844,0.0,1.858067991
0x60daa6b4d1a834d13872f4e8d0dc6f725dba9a01,0.0,1.8173880826004696,0.0,0.0,0.0,1.817388083
0xf6853c77a2452576eae5af424975a101ffc47308,1.78930059,0.0,0.0,0.0,0.0,1.789300590
0x8ce9ec296542ec95c0259572f1c8965c30cd7df0,0.0,0.0,0.0,1.7280622888211483,0.0,1.728062289
0x5273611f2caadcda536495909ea87bd2bb9cb9f9,0.0,0.0,0.0,1.6250652613768202,0.0,1.625065261
0x9035b69186fca1a9a43d6d5aab62822ed666e6e0,1.114457287,0.0,0.5095440411098381,0.0,0.0,1.624001328
0x71535aae1b6c0c51db317b54d5eee72d1ab843c1,0.0,1.6049303003689603,0.0,0.0,0.0,1.604930300
0xb7d672703e7987715912a0784be91b27d1098c89,0.0,0.0,0.0,1.568794713375755,0.0,1.568794713
0xac470bff425c8854911093f89c80d6ac364dc126,0.0,0.0,0.0,1.5489707157165316,0.0,1.548970716
0x05c6959d997cde99d2f967367e5e9f1959ba9706,0.0,0.0,0.0,1.5359135922577272,0.0,1.535913592
0x4bfa6a78f8c1d1199915eab8d0b07733040a0f9d,0.0,0.0,1.4968465190369469,0.0,0.0,1.496846519
0x301605c95acbed7a1fd9c2c0deee964e2afbd0c3,0.0,0.0,0.0,1.4745677053592814,0.0,1.474567705
0xd2f96f8d1884cfd7f3e10611a86d9e932a235ed3,0.0,0.0,0.0,1.4595696797422475,0.0,1.459569680
0x182a15931cf7e4d02c667177aa454ec51b6c7a8a,0.0,0.0,0.0,1.4463842002091185,0.0,1.446384200
0xd18538260f437c083f4c7caf08cd06ce7ccc921b,0.0,1.4132878535669378,0.0,0.0,0.0,1.413287854
0x5fdb500ba1d9b6be0c164ce609277cd968c5d45e,0.0,0.0,1.402255266607442,0.0,0.0,1.402255267
0xdb9123dc5b366d5b6af249ff463d49f66d4d373a,0.0,0.0,0.0,1.3834123088004733,0.0,1.383412309
0xfa63c00c1d03cb29cd3f9cae0e20138a6b978dcd,0.0,0.0,0.0150743967385074,1.3362713143822127,0.0,1.351345711
0xfcffac7ca0fe69461dd32cb1286bf31d2c818ff1,0.0,0.0,1.326522050717884,0.0,0.0,1.326522051
0x19eb49678d1fa850761f620a7213f0d5daf330cc,0.0,0.0,0.0,1.2945727466122547,0.0,1.294572747
0xc785b60bfdaceec0c106b6504dbe4575a520dc64,0.0,0.113997625982533,0.0,1.137316862791215,0.0,1.251314489
0x415fce36e2dc12421f20b93dbad1dd68bd2f6db6,0.0,0.0,0.0,1.2399892082670865,0.0,1.239989208
0x1c43d10c9fc37d8781e800a0aadece4f291bb872,0.0,0.0,1.226979722501948,0.0,0.0,1.226979723
0x10feb6f3111197336bc64ad3d0a123f22719d58a,0.0,0.0,1.1931616820240554,0.0,0.0,1.193161682
0x6cd089be4a49a7135769e5d95d25f9be462461d0,0.0,0.0,1.1229187325215693,0.0,0.0,1.122918733
0xa4262084ab298c6a6bf203ac6ffde1bb854722d5,0.0,1.1181523043239627,0.0,0.0,0.0,1.118152304
0xc92d60af8001b1070ce40337205af18a0bbed142,0.74051264,0.0,0.3696605302879779,0.0,0.0,1.110173170
0x3f59111df7d045b98fb22069738ef145208daeb5,0.0,0.0,0.0,1.1060594101582235,0.0,1.106059410
0x384f41754d31f42c8cdd9b3a190395050382eed6,1.080576399,0.0,0.0,0.0,0.0,1.080576399
0xe41a2b194f15aaae7500421ecb71e39c5be26bfd,0.0,0.0,1.061902299036648,0.0,0.0,1.061902299
0xe4fdaaca52548de38def312bc4cd749864810b0e,0.0,0.0,0.0,1.039461892929029,0.0,1.039461893
0x30043aabbcebbd887437ec4f0cfe6d4c0eb5cc64,0.0,0.0,0.0,1.0347771016696423,0.0,1.034777102
0x6630a2af9f49c14c6bedeac703eb56316bd0e950,0.0,0.0,0.0,1.0346288745615513,0.0,1.034628875
0x2816affb6b2e646e2d9f2529c5affed6d13e0c0c,0.0,0.0,0.0,1.0328497356341857,0.0,1.032849736
0x73849dd5790f29bdac8502760602e4360bb6bc1e,0.0,0.0,0.0,1.0318339290888534,0.0,1.031833929
0xd2d749354338c06b1d163f2e4235a9f6160e5aca,0.0,0.0,0.0,1.0274670877312826,0.0,1.027467088
0x5d411d2cde10e138d68517c42be2808c90c22026,0.999653159,0.0,0.0,0.0,0.0,0.999653159
0x43a167c2efdc7b137bea81d5a366d42a5d398b6c,0.0,0.0,0.08828894488632,0.8229829562653803,0.0,0.911271901
0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,0.0,0.0,0.0,0.9106542470806048,0.0,0.910654247
0x5db687a9ae36a45066d9899a906bdfc31523626d,0.0,0.8954584817045937,0.0,0.0,0.0,0.895458482
0xf7209ca456675d82a372f8edfa1f17e74c237b69,0.0,0.0,0.8691575530032896,0.0,0.0,0.869157553
0x037ce225946fc6b419e768abc7e5f03356bb887b,0.0,0.0,0.0,0.8364290399649068,0.0,0.836429040
0xd7dedcf8ffddceed9ad20a41a5f88dc1268b3ad4,0.0,0.0,0.0,0.8277652027377398,0.0,0.827765203
0xb7ec3afc8ea5e99686783839a63fb2c4cd58fae2,0.0,0.0,0.0,0.8277250009774207,0.0,0.827725001
0x8da1dbeca9f637fd5ee5d44a017b2e54ed235255,0.0,0.0,0.0,0.8274284331965055,0.0,0.827428433
0xf54eeeb761f18da84a0c8162484ed32b7d490716,0.0,0.0,0.0,0.8273262223378378,0.0,0.827326222
0x2d4f248ff1e4eedfac4aa636a1e7271e44aee5c1,0.0,0.0,0.0,0.8271405052448908,0.0,0.827140505
0x663fe011b7fb8fd76379815bf8d3176178e8a415,0.0,0.0,0.0,0.8269845059412989,0.0,0.826984506
0xdd99fa1e4312146cf5029be7bdeb18c912f4f82b,0.0,0.0,0.0,0.8269769393382509,0.0,0.826976939
0x1e8ee48d0621289297693fc98914da2efdce1477,0.0,0.0,0.0,0.8258444309156692,0.0,0.825844431
0x778549eb292ac98a96a05e122967f22efa003707,0.0,0.0,0.0,0.8257823065189938,0.0,0.825782307
0xa91a3cc43fc23929fe879b853d4e6ae9568b8251,0.0,0.0,0.8097278870464524,0.0,0.0,0.809727887
0xd21b32470e1206e67cb3022e5fe1bbb494dd1aa5,0.0,0.085242531888733,0.0,0.666812160705831,0.0,0.752054693
0xbf701bd8befb759da62c158f1391e5539f828adb,0.0,0.0,0.0,0.7305959919009799,0.0,0.730595992
0x3bd856465321ead1605286938493169e9c9011cf,0.0,0.0,0.7246400879016075,0.0,0.0,0.724640088
0x7aa3551e9dc4cece16991179abf73f7bd091c41c,0.0,0.0,0.7118683395090654,0.0,0.0,0.711868340
0x050cea859b5a93ac7bd4db4572fb7d90b7c63cac,0.0,0.0,0.0,0.6903713335871046,0.0,0.690371334
0x839d195bf635e222893c6516329235e904f8b3cf,0.0,0.0,0.0,0.6687248778098879,0.0,0.668724878
0x459e9e7fa2631ce07a8369beeaebce0a660b9ecc,0.0,0.0,0.0,0.6652006367268789,0.0,0.665200637
0xa812202eca0a478b9aff492ec831adc3a8f388a4,0.0,0.0,0.662992057565276,0.0,0.0,0.662992058
0x02dbd1aa375c7d00ecf1de198158ffa332110d47,0.0,0.0,0.6483987378079445,0.0,0.0,0.648398738
0x4a0d5319665a5eb094f841af9ce0a34bd3879412,0.0,0.0,0.0,0.6255338412947558,0.0,0.625533841
0x521d155cee171dad885eae47a97a8c489c3c70c9,0.0,0.0387136117344011,0.0,0.5818780143881414,0.0,0.620591626
0xd585cbcb0a390c2a2fd6b887e835ee8cc362566c,0.0,0.0,0.6019225612286844,0.0,0.0,0.601922561
0x77e3630dec288c9a477bc430c44d8507068a63d1,0.0,0.0,0.0,0.5780923385206511,0.0,0.578092339
0x432fcd67815d5cc72808a7815a02373fdee7d740,0.0,0.0,0.0,0.5371557592007987,0.0,0.537155759
0x730fac4c4ff284434ef81072341100bb02c2fa49,0.0,0.0,0.0,0.5246590915404268,0.0,0.524659092
0x299c437702b2ee9ad9dc27f95d294b4559462ef4,0.0,0.0,0.0,0.475817345914341,0.0,0.475817346
0xdf04232a23877e764a7b115a3fd7202379715f29,0.0,0.0,0.440704929434373,0.0,0.0,0.440704929
0xb20868131fbdd060f7f237f8f99c24880ed573ef,0.236567526,0.0,0.1204485969004744,0.0,0.0,0.357016123
0x30887fc55cbfad3487cb55bfe1779f6d2ba1c118,0.0,0.0,0.3394237431127841,0.0,0.004447941356964,0.343871684
0xf08b78ba2bdd1d1ee27642f15844139c4bd3b697,0.0,0.0,0.0,0.3114243160629463,0.0,0.311424316
0x040a0c8fd6c4c929648f1ca4aed3745ce3f1eaae,0.0,0.0,0.0,0.3015246431847594,0.0,0.301524643
0xa3e2330e4fa9bb23d7eaaa3628b2c1906eead200,0.298658345,0.0,0.0,0.0,0.0,0.298658345
0xc6a82e72156a11a2e1634633af5e4517b451f0d9,0.0,0.0,0.2817143742784663,0.0,0.0,0.281714374
0xfef3f83e036bebc6c7d92e769c87eda6065b3166,0.0,0.2759142444187992,0.0,0.0,0.0,0.275914244
0xf7b18e107eb36797f4ce36de756630b9c30969ad,0.0,0.0,0.2689314271196819,0.0,0.0,0.268931427
0x0660e93da792d900bde54ca01c4a59aba09d1fc5,0.0,0.0,0.0,0.261399665094438,0.0,0.261399665
0xaf1cde9960d2628f81300e808370a553b76ef375,0.0,0.0,0.2295370130033438,0.0,0.0,0.229537013
0x34f0a12d402c12b23aa28d4f344bcc015b4fbe79,0.0,0.0,0.2265466698215048,0.0,0.0,0.226546670
0x30154d4a8c0bb2c0a4c59eae2adc4ea0449dccb8,0.0,0.2160807241086313,0.0,0.0,0.0,0.216080724
0x00000000b9d747ef42d224e572a5b7e6488929c8,0.210990253,0.0,0.0,0.0,0.0,0.210990253
0xdae946bc673428edc21e556d8bdbefb8f0395d28,0.0,0.0,0.1804265573804369,0.0,0.0,0.180426557
0x32844a824f458f24878515923f1fa120b6b711f2,0.17388672,0.0,0.0,0.0,0.0,0.173886720
0x2ebdcca663bec249867413cc9ff0969185411667,0.0,0.0,0.0,0.1706958507977144,0.0,0.170695851
0xa8ec2ac025b50c2b626ba865b1559bf2bdeaaf17,0.0,0.0,0.1586853763522779,0.0,0.0,0.158685376
0x82e4493e7e99f1a32f828027f03d82adc6c28bcf,0.145831064,0.0,0.0,0.0,0.0,0.145831064
0x5785a2d3a1df2b01261d04876199c70b5973bd5a,0.0,0.1295396048252864,0.0,0.0,0.0,0.129539605
0x5b7ab4b4b4768923cddef657084223528c807963,0.0,0.1207459440255289,0.0,0.0,0.0,0.120745944
0x0694fcb8d0d764050aef2c1aebc2475b95201331,0.0,0.0,0.1117747750120546,0.0,0.0,0.111774775
0x41374b389772d5aed41240a57f5ffb087c6bfa93,0.0,0.0,0.1034414883747455,0.0,0.0,0.103441488
0x4602525fdeee4084ae863c5a81d605b498f4714e,0.098445678,0.0,0.0,0.0,0.0,0.098445678
0xe92d2a4255bc7e468d355644d24ec5d9ac6ef13d,0.089113708,0.0,0.0,0.0,0.0,0.089113708
0xfaa987318c328d32d359ad7ce053be5b395da7b7,0.087437645,0.0,0.0,0.0,0.0,0.087437645
0xb386b3370f3c258d241fed394050d60f7c421be7,0.087192245,0.0,0.0,0.0,0.0,0.087192245
0x9a00f6b8d484d670604338d793a6e36249e4322f,0.079215581,0.0,0.0,0.0,0.0,0.079215581
0x1ee053db7b63fd16162c773b2f37ad28f03b79d1,0.0,0.0784137559129938,0.0,0.0,0.0,0.078413756
0x23dc2f56854caedbaa62395c9a3fe8f16b58a3f1,0.0,0.0,0.0725807382966216,0.0,0.0,0.072580738
0x20deb7705e0f0527c29854bec7e80f1b16794a11,0.066476119,0.0,0.0,0.0,0.0,0.066476119
0xa95d2bab86d8020cab018874849966922d403d59,0.0,0.0,0.0649482454401423,0.0,0.0,0.064948245
0x0ea1e9ac50ec4d8db153580c2aec1c5ee13c0961,0.0,0.0,0.0,0.0485251252225851,0.0,0.048525125
