Address,rai-eth-uni-v3,Total
0xe207f98c7ad7f7b3895d4a105453e898771e2067,898.6343967856025,898.634396786
0xcafd432b7ecafff352d92fcb81c60380d437e99d,1.3656032143974766,1.365603214
