Address,rai-eth-uni-v3,Total
0xe207f98c7ad7f7b3895d4a105453e898771e2067,929.6468172466944,929.646817247
0xcafd432b7ecafff352d92fcb81c60380d437e99d,0.3531827533053346,0.353182753
