Address,rai-eth-uni-v3,Total
0xe207f98c7ad7f7b3895d4a105453e898771e2067,825.6115764063843,825.611576406
0xb26655ebee9dfa2f8d20523fe7cae45cbe0122a2,74.07476493926839,74.074764939
0xcafd432b7ecafff352d92fcb81c60380d437e99d,0.3136586543474243,0.313658654
