Address,curve,rai-dai-uni-v3,uni-v2-rai-eth,Total
0x39022d3441af8811efa96b4e02eb8d9e1a16abca,0.0,0.0,1.1420014802251333,1.142001480
0xbb67405f999f31d6ea181d1481859a9f889b4e57,0.0,0.0,1.14011991272377,1.140119913
0x37830843a2eb2e636e2e6ac5503f1dbbcc9e8f51,0.0,0.0,1.1196727648899345,1.119672765
0xa1671a34c5066eef436d0eedfa96f78d6c0d9d4f,0.0,0.0,1.099835121651252,1.099835122
0x662b7c11e20547026f2c10403958b81dd64e9a38,0.0,0.0,1.0974992271335324,1.097499227
0x3d56de91f46c9a5e33f98a92cddb22118c770720,0.0,0.0,1.073432621448365,1.073432621
0x41ef5633d985a57d17422765d98e4f8bf50a24be,0.0,0.5616786146938,0.407536367334937,0.969214982
0x127be2424ecedcb9248c167ccc57c9c09b55fdf0,0.0,0.0,0.9101990430671708,0.910199043
0xb3f23740cd908e6d8aab746d7dd41c8765017dc8,0.0,0.0,0.8933217032946731,0.893321703
0xff3f8d57c190330338724b3696c3cb5839ce2e9c,0.0,0.0,0.890785241595101,0.890785242
0x050cea859b5a93ac7bd4db4572fb7d90b7c63cac,0.0,0.0,0.8129912155369917,0.812991216
0x839d195bf635e222893c6516329235e904f8b3cf,0.0,0.0,0.7875000377632165,0.787500038
0x5fbed17c2f17a3cca5b063c233ca7313eca00630,0.0,0.0,0.7802278317377602,0.780227832
0x1201be09fe51ceedd730285f7c1ca8d4b5f5a519,0.0,0.0,0.732500745833003,0.732500746
0x9d2dcc1b6a86fad7e73e784e0c50a1f1ee6b0d83,0.0,0.0,0.6773904358738835,0.677390436
0x3409b624bf7af290a9cb795103be5ce02e1cfdf1,0.0,0.0,0.6540717451553876,0.654071745
0xb7794a8a3d4c2945684346f0a3281209478a01e1,0.0,0.0,0.6368221123147704,0.636822112
0x2517761dcce63ba3490f4644f26bc3053e90bd3a,0.0,0.0,0.5808604816073586,0.580860482
0x8d3f5041969b323824e144ade6375cbc5fb7bf57,0.0,0.0,0.5694880025740008,0.569488003
0x299c437702b2ee9ad9dc27f95d294b4559462ef4,0.0,0.0,0.5603293526376965,0.560329353
0x1ae3d567efa78eb59a24e05ec3391c701d5a17eb,0.0,0.0,0.5307012973857325,0.530701297
0x92fcd9564f273c5d8fac8870e0ea29e0550265c7,0.0,0.0,0.5070661502434596,0.507066150
0x9e2178376af13dbb3d939fa62a8d33bf74912e3d,0.0,0.0,0.5055271738260952,0.505527174
0x5af0c6ca4564bd94c7a49564f7c2d67d66ca891d,0.0,0.0,0.4924942356012124,0.492494236
0x1a11a225a53f59ccbcc6f88a6b83b06c23c42214,0.0,0.0,0.485280016337106,0.485280016
0x48c0e22cade321ee3ba22f9606af3e4ca7090601,0.0,0.0,0.4261255938209769,0.426125594
0xc6c9f2ee86fb3033c8a366b15253ae447f7a36aa,0.396990559,0.0,0.0,0.396990559
0x50ef6d20dfe998ee403bf4127ec07d9f832fe10f,0.0,0.0,0.3847491186445611,0.384749119
0xf08b78ba2bdd1d1ee27642f15844139c4bd3b697,0.0,0.0,0.3667377553877627,0.366737755
0xa7f569e019328c4c2774acefcb8b4862146cedca,0.0,0.0,0.3411578845106015,0.341157885
0x78b676664dd3b29f247070f7317321861703d461,0.0,0.0,0.3366393167335424,0.336639317
0xb1c10941bcc0627e9434416304d6da8b3f7255f0,0.0,0.0,0.3179805676661653,0.317980568
0x7b352628fe891148c33dc501010608f43fa259a3,0.0,0.0,0.3129994319907183,0.312999432
0xa9346de97ea8f5b2ce89aba9834424d2f799b493,0.0,0.0,0.3124808215883808,0.312480822
0xdbe17ce4f29598d399f4a0e948861506eee90cd2,0.0,0.0,0.2971755789555382,0.297175579
0xcc9250f57ef36a46efa923e1d6f1c3c2d40bc78f,0.0,0.0,0.29189903026041,0.291899030
0x3b326b5527b705ce9dddb276d6342506d043a607,0.0,0.0,0.2871406254876865,0.287140625
0x10d055564c14350e77dfe6ab5fdc6d9e6362eca4,0.0,0.0,0.2846768154818507,0.284676815
0xe311f0bc293683a911f502705281b22a46701872,0.0,0.0,0.2808134750002084,0.280813475
0x5edb3a936ac2560d5cfcdffd162919c6d9bec70a,0.0,0.0,0.2749978440332339,0.274997844
0xbfa17175696d1c9271b05826919691f38607ffd7,0.0,0.0,0.2405975920512124,0.240597592
0x8cf0f4f9e131c0fd8996c723fd2920da7debf5b2,0.0,0.0,0.2322075907516656,0.232207591
0xcbe19f73fedd492a10339c431db4eda6ec6eea32,0.0,0.0,0.2290796234000274,0.229079623
0x3997b25296c0d3d2706b4e59b298e943a0bb42f1,0.0,0.0,0.2276690209036258,0.227669021
0x57971ad4b95f8a7c6f7e62e56fce0fc2b76460c1,0.0,0.0,0.2273762385870175,0.227376239
0x63980d84831b4dd30d0e3626f38798755e72a5f2,0.0,0.0,0.2273333465900907,0.227333347
0x29dccd941d6ea3c265df67102f0154be02ccab06,0.0,0.0,0.2272550991284907,0.227255099
0xac12b8ed1a3fc4da193fb08f218e6cb95575571a,0.0,0.0,0.2259102668554977,0.225910267
0x0b8cef085e20061b6b2a081b5e1c045e09fafd88,0.0,0.0,0.2249858872265717,0.224985887
0x863355ae0975800d21186a274547c4b48a48cfd1,0.0,0.0,0.2249817754006582,0.224981775
0x40fe08e87de3262f5c30ed87325def5f9ce6f64f,0.0,0.0,0.2236066538774244,0.223606654
0x8e8f651efd439439eba920766e298959de505b2c,0.0,0.0,0.2221289071965779,0.222128907
0x8fcb238c1cffbe85ba4d4d6ca7572f545e1f4032,0.0,0.0,0.2206441349825898,0.220644135
0x2953d4a9c12906e5ab3cad627f8b52e3b7ffc963,0.0,0.0,0.2204001079235235,0.220400108
0x150a3b0f356d856cd1168e311fe3e58213b9d26e,0.0,0.0,0.2201760365078265,0.220176037
0x0d87eb3f8c744a1c74c17b54ddfbb4e23407d3da,0.0,0.0,0.2142787000474286,0.214278700
0x1b8d65dcad712e1d0470fa8fd1f00956c2bc43c1,0.0,0.0,0.2141663042210685,0.214166304
0x8c2ff1abb421c61175ad31dd31b43cdaa218a756,0.0,0.0,0.2133145040518896,0.213314504
0x357d9266f524f6be5e3d9de9c4d344aa1ea194b8,0.0,0.0,0.2120026649432048,0.212002665
0xe223cf83bfbcd7eb8a496c4a3d9808b9ba26c235,0.0,0.0,0.2119075110097359,0.211907511
0x72f5fa348168bb0b796a3b09e861f0301be88d99,0.0,0.0,0.209378250150623,0.209378250
0x54c375c481f95ba43e2cecd6ef30631f55518f57,0.0,0.0,0.2064009669350515,0.206400967
0x33a8e6ed62c6b5f9127c04cd237b26ac508fd556,0.0,0.0,0.2028482537584877,0.202848254
0xbd389246cc4cb531f2877a4c39282c4d541e71b0,0.0,0.0,0.2010542389784231,0.201054239
