Address,aave-3,idle,rai-eth-uni-v2-lp-1,rai-dai-uni-v3-lp,aave-2,aave-1,rai-eth-uni-v2-lp-2,fuse-borrower-no-rai-supply,rai-eth-uni-v2-lp-3,Total
0xa6584b95ea4e9018b1f377dad99448ec478a150f,0.0,0.0,1.7577096780240613,7.468859399639823,0.0,0.0,0.0,0.1150203818109512,0.0,9.341589459
0xC8Cec86F7c97139C803Fec48B5fd7341d8282B5e,1.286352751378235,0.0,0.0,0.0,2.250809029435548,5.592963812137946,0.0,0.0,0.0,9.130125593
0x5b78ae09929c53c77ba29a13265e35a2f62dd89f,0.0,1.108309562,0.0,0.0,0.0,0.0,0.0,7.989960450131515,0.0,9.098270012
0x6eec9242c7e1a678c4575984fb3a87426caa1cf2,2.59662297168097,0.0,0.0,0.0,1.8094018165398584,4.590356913787503,0.0,0.0,0.0,8.996381702
0x9035b69186fca1a9a43d6d5aab62822ed666e6e0,1.1392404198052433,4.835121518,0.0,0.0,0.7938555991965175,2.0139697578558176,0.0,0.0,0.0,8.782187295
0xd454ed303748bb5a433388f9508433ba5d507030,0.0,0.0,0.0,8.15060768716596,0.0,0.0,0.0,0.0,0.0,8.150607687
0x929b7b0ecc74e86d8edd8b7eca953a098671f7ac,0.0,0.0,0.0,8.07992032089848,0.0,0.0,0.0,0.0,0.0,8.079920321
0x17535cc8178936c55b7eba7844dd43e958d45db9,0.0,0.0,3.461501326536433,0.0,0.0,0.0,1.789714355745831,0.0,2.6651701987575835,7.916385881
0x49bb4b96be42e5c65d5dadd90134a07583fadab1,0.0,0.0,0.0,7.4011590849704385,0.0,0.0,0.0,0.0,0.0,7.401159085
0xe9ca86b78686a5af0ac39cc3be976c95395b5b06,2.015229262703956,0.0,0.2395699352889571,0.0,1.4042699030426742,3.377528169854722,0.123865835065493,0.0,0.1844559894158086,7.344919095
0x02675dfa4d4d6b3fb7d04e0c8ad000eff752bd89,0.0,0.0,3.175552659058955,0.0,0.0,0.0,1.641869132845715,0.0,2.445005075291352,7.262426867
0xd21b32470e1206e67cb3022e5fe1bbb494dd1aa5,0.0,0.0,2.748907785208744,0.7282372892931829,0.0,0.0,1.476486825415701,0.0,2.282841306604643,7.236473207
0x39d52da6beec991f075eebe577474fd105c5caec,0.0,0.869600548,0.0,5.7954146761358585,0.0,0.0,0.0,0.0,0.0,6.665015224
0x5d30cadb7610e5ff1446b164423d76af3bb4e5cf,0.0,0.0,2.327478475269141,1.0611594835901816,0.0,0.0,1.250129714668675,0.0,1.9328636748628196,6.571631348
0xa5ac63ffcacd62f44b91ea1607383f92b54f2ee7,1.895873011018524,0.0,0.0,0.0,1.3210990226452015,3.351558496826416,0.0,0.0,0.0,6.568530530
0xc3dbd0ea72d088f6db28205a7d89a3f956cd5ccc,0.0,0.0,1.1930626426239337,3.41306392723934,0.0,0.0,0.6408149750269313,0.0,0.9907835746996464,6.237725120
0xbfa52e0b5d8f22542d579e3a320fd02f184a6bfa,0.0,0.0,2.664511417054171,0.0,0.0,0.0,1.3776433646270123,0.0,2.051530753012227,6.093685535
0x1626e7c64be01166b937c4cfaaac2f8279794ca5,0.0,0.0,2.662808979801087,0.0,0.0,0.0,1.376763146448777,0.0,2.050219967718749,6.089792094
0x40d2ce4c14f04bd91c59c6a1cd6e28f2a0fc81f8,1.1175107031853373,0.0,0.0,0.0,0.7787137056086697,1.9755555729669525,0.0,2.2049650636798166,0.0,6.076745045
0x7fe02ca835b711928505ea6725ccca6dce6db9e7,0.0,0.0,2.64689654583575,0.0,0.0,0.0,1.368535874864538,0.0,2.037968247787577,6.053400668
0xb2a3406c9f34bdc441cf9a1065b8eea89761f3ae,0.0,0.0,0.5274524837559635,5.479144420910646,0.0,0.0,0.0,0.0,0.0,6.006596905
0xe41a2b194f15aaae7500421ecb71e39c5be26bfd,0.451814091396055,0.0,0.0,0.0,1.3638971644134068,4.122116682906481,0.0,0.0,0.0,5.937827939
0xbeb7b18735f9132271be67b9fb6e52e0a332f165,0.7108997087391602,2.569753657,0.0,0.0,0.4953754312423652,0.733875311620488,0.0,1.2571140859180483,0.0,5.767018195
0x63020d3cd6c606ac859a486b8888f63b13bfb413,1.99280035464852,0.0,0.0,0.0,1.3886407926862183,2.103852743097702,0.0,0.0,0.0,5.485293890
0xf627e5f4bad95a956468d8bb6ee20b119f992e96,0.3240756948330877,0.0,0.0,0.0,0.5179648641382557,4.515898220113053,0.0,0.0,0.0,5.357938779
0x0285590ef8c67938e0c622cbf1d2dccd110f1efe,0.0,0.0,2.295958930633984,0.0,0.0,0.0,1.2134821259354418,0.0,1.8127155657711749,5.322156622
0x0e7af95de26bf10e6b9f00d846c22757aa582b9c,1.385428663318645,0.0,0.0,0.0,1.046555556014083,2.8181036502766457,0.0,0.0,0.0,5.250087870
0x63bf1d484d7d799722b1ba9c91f5ffa6d416d60a,0.8361176705610921,0.0,0.0,0.0,0.6685596931042751,3.0167091790416225,0.0,0.0,0.0,4.521386543
0x7aa0d7b446aa12feccdd4a33b997c7e45b10441c,1.2675256092613676,0.0,0.0,0.0,0.8832484210919521,2.2407546291208367,0.0,0.0,0.0,4.391528659
0x9ef86a4ebbf2e595228f924782ca6c325b107f18,0.0,0.0,1.8550732204676157,0.0223131681293358,0.0,0.0,0.9591361841113544,0.0,1.4283067944540069,4.264829367
0xd0e72c1b2eb87e3dc0445b7f689cadcfc872b293,0.5785153101224659,0.0,0.0,0.0,1.028394252866425,2.3247188684063134,0.0,0.0,0.0,3.931628431
0x82d3e57708d69d5386a7da9cb0616f56475f3c2e,1.1042215362650614,0.0,0.0,0.0,0.7694534306176175,1.9520627440440552,0.0,0.0,0.0,3.825737711
0xa7a23739862e45914e9fea98883b5a85e7d9525f,1.0834476223130796,0.0,0.0,0.0,0.7549775679100543,1.9153382443473683,0.0,0.0,0.0,3.753763435
0x621091d1c013e57a37767521bd87208d497b09b6,-0.00054791331142,0.0,0.0,3.70018194330209,-0.0003818018063469,-0.0009686110323537,0.0,0.0,0.0,3.698283617
0xf7209ca456675d82a372f8edfa1f17e74c237b69,1.09710817219253,0.0,0.0,0.0,0.7644966332639319,1.796263694125856,0.0,0.0,0.0,3.657868500
0xa16946a605ddb755d3a5774b6124f97fed1bd1e3,0.0,3.547082404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.547082404
0xd610086899bbe55f08f4590b2197aed9966e8c73,0.0,0.0,0.0,3.4354954444861776,0.0,0.0,0.0,0.0,0.0,3.435495444
0xc11508077ff0afe0f65e250df0a1f2787eab1ba3,0.0,0.0,1.4480713613453111,0.0,0.0,0.0,0.7487023285752392,0.0,1.1149372118812686,3.311710902
0x52a5711dc4fe437e81205bfad22ffc43f1818df7,0.0,0.0,1.377994284349019,0.0,0.0,0.0,0.7124700874527268,0.0,1.060981624519575,3.151445996
0xe3d69bcab5daaea39787eeaf4c0369de366d71bd,0.0,0.0,1.2290711655162307,0.0,0.0,0.0,0.6599678426596153,0.0,1.00953549989107,2.898574508
0x362c6e9a48d8ea1a19f280857fbf7f1cab520058,0.0,0.0,1.2640032388906104,0.0,0.0,0.0,0.6535328254850927,0.0,0.9732146388616608,2.890750703
0xfca399b892f4e8306fc31b312a3399f422976886,0.0,0.0,1.5771521278130338,0.0,0.0,0.0,0.8154414914427915,0.0,0.4893835351877664,2.881977154
0xced28d6242f2807b3312eaffa50a3e0e04cff725,0.0,2.869689594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.869689594
0x13c9d9b81513fe8ef119408f916b74118478cb03,0.6396554864864963,0.0,0.0,0.0,0.6222084184172265,1.5785099192395924,0.0,0.0,0.0,2.840373824
0x8caa7ebe5c6ae6087fb65315d1b5aa7acd33b854,0.1356862970014622,0.0,0.0,0.0,0.1618655002323931,0.5410921508905503,0.0,1.972078394519626,0.0,2.810722343
0xee160154b02a2e404c6c13ff0b28ed76010cf07d,0.0,0.0,0.0,2.760271095868754,0.0,0.0,0.0,0.0,0.0,2.760271096
0x4db6ec655eb2b5bc9dda13e0cfa6df0a301c5ba8,0.0,0.0,0.6132051568075767,1.2566048913963814,0.0,0.0,0.3464097595640786,0.0,0.5355946931129675,2.751814501
0xd9a94545515edb558c3d408a3c990cb4ee067d95,0.0,0.0,1.199034508357508,0.0,0.0,0.0,0.6199417738745413,0.0,0.9231922040468814,2.742168486
0x428da84e14b52e4a1cd0afe7150abe27d1aff8c5,0.0,0.0,1.1727700822636746,0.0,0.0,0.0,0.6063621689599921,0.0,0.9029700058994704,2.682102257
0xae03a5d3e9ca46f48dfc85af9801b4b7da7871e1,0.4431186042338534,0.0,0.0,0.0,0.5722837716656961,1.4444421943298058,0.0,0.0,0.0,2.459844570
0x402c65d9ea91c37eed5bd581710d8bce2f64c65c,0.0,0.0,0.0,2.4517414481349755,0.0,0.0,0.0,0.0,0.0,2.451741448
0xdf0259238271427c469abc18a2cb3047d5c12466,0.0,0.0,1.064855475385015,0.0,0.0,0.0,0.5505666331776446,0.0,0.8198815517484422,2.435303660
0x71535aae1b6c0c51db317b54d5eee72d1ab843c1,0.0,0.0,0.0939901793610468,2.31172774843105,0.0,0.0,0.0,0.0,0.0,2.405717928
0x23c3ca8d1aa9bd45c10a8696ea58b2f6a205bb20,-0.0005347844561606,0.0,0.0,0.0,-0.0003726532411472,-0.0009454016052757,0.0,2.313952745588221,0.0,2.312099906
0x0660e93da792d900bde54ca01c4a59aba09d1fc5,0.0,0.0,0.9627047770040832,0.0,0.0,0.0,0.5170857049696744,0.0,0.7994819771095548,2.279272459
0x6ae1961c0fd0b5807d5ec64faacd0e335c5742cd,0.0,0.046421892,0.6123680382948752,0.7658261690147862,0.0,0.0,0.3290142049427331,0.0,0.5086988956311814,2.262329200
0xf58623a5d10864e409a3be9609e892bf9252b956,0.6362165925920565,0.0,0.0,0.0,0.4433340808055913,1.124715165167264,0.0,0.0,0.0,2.204265839
0x2c1ea8f94766117051490ebba7e5d6c2a11dd4dc,0.0,0.0,0.9004159042138866,0.0,0.0,0.0,0.5050780580460357,0.0,0.7521418063329305,2.157635769
0xc4b0259cf0252eb3b3cf61f41e055e6db34f644c,0.0,0.0,0.932484687934078,0.0,0.0,0.0,0.4821264171459004,0.0,0.7179631514301295,2.132574257
0xe191468e32443fa79e8ae8164c0c0b319ea704a4,-0.0005710679280691,0.0,0.8603513944699008,0.0,-0.000397936611393,-0.0010095441812092,0.4448310419136624,0.0,0.7569212391111811,2.060125127
0xa91a3cc43fc23929fe879b853d4e6ae9568b8251,0.2875016890527117,0.0,0.0,0.0,0.5858851076071248,1.1767351511073338,0.0,0.0,0.0,2.050121948
0x42dbf634c256acd17beddc1330488f1bea7b8bdf,0.0,2.014702501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014702501
0x5fdb500ba1d9b6be0c164ce609277cd968c5d45e,0.5790770609102404,0.0,0.0,0.0,0.4035176062735245,1.0133561966198266,0.0,0.0,0.0,1.995950864
0xfcffac7ca0fe69461dd32cb1286bf31d2c818ff1,0.547802178857768,0.0,0.0,0.0,0.2810176797462077,1.027939877171361,0.0,0.0,0.0,1.856759736
0x10feb6f3111197336bc64ad3d0a123f22719d58a,0.492729516850967,0.0,0.0,0.0,0.3433481458710922,0.8710561251947154,0.0,0.0,0.0,1.707133788
0xf539d59cb90a5f4f7354f9e290b68c462ffbc8c6,0.0,0.0,0.7440885839170955,0.0,0.0,0.0,0.3847191998379254,0.0,0.5729082649452223,1.701716049
0xcd3cde8040627dbe6874fac9525bb24422e3f4d4,0.0,0.0,0.70335288206361,0.0,0.0,0.0,0.3636574513302292,0.0,0.5415439613197726,1.608554295
0xcb98b2c2c22fcacd12ebf92676172616bb37d43f,0.0,0.0,0.6661289213131435,0.0,0.0,0.0,0.3444113928578235,0.0,0.5128835098239664,1.523423824
0x983848be568f9bbeaac4190ec3396c0e943b54de,0.0,0.0,0.6640736794564209,0.0,0.0,0.0,0.3433487626553428,0.0,0.511301083925186,1.518723526
0xf6853c77a2452576eae5af424975a101ffc47308,0.0,1.509171194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.509171194
0x1c43d10c9fc37d8781e800a0aadece4f291bb872,0.4485508366737162,0.0,0.0,0.0,0.3125631666743232,0.6907758878389225,0.0,0.0,0.0,1.451889891
0x94da628b4b562152d9a25a6926a64d55148b83c9,0.0,0.0,0.9254803358614409,0.0,0.0,0.0,0.4373739893980954,0.0,0.0,1.362854325
0x8dd77eaba64018dab36dcff7bf464f2f5027f044,0.0,0.0,0.5939521806220381,0.0,0.0,0.0,0.3070935539260485,0.0,0.4573112941328455,1.358357029
0x7aa3551e9dc4cece16991179abf73f7bd091c41c,0.36240399555319,0.0,0.0,0.0,0.2525335618712266,0.6406643185070738,0.0,0.0,0.0,1.255601876
0xd585cbcb0a390c2a2fd6b887e835ee8cc362566c,0.3593922482904422,0.0,0.0,0.0,0.2504348894695699,0.6353400973856743,0.0,0.0,0.0,1.245167235
0xe4fdaaca52548de38def312bc4cd749864810b0e,0.0,0.0,0.5121960640670925,0.0,0.0,0.0,0.2751095343008791,0.0,0.4253552405156018,1.212660839
0x2cf11d477f776d7fc96454ef399bed1f2d878b56,0.0,0.1290209,0.463041410368603,0.0,0.0,0.0,0.2394082166279832,0.0,0.3565170286789694,1.187987556
0xd3e9af5b0c1fc2edd6a7907076cd9c79e67de6ac,0.1969875752622531,0.0,0.0,0.0,0.2637039869598271,0.7258153348240051,0.0,0.0,0.0,1.186506897
0x3e893426e65cf198d4df266b77cfa46559c815ee,0.0,0.191821491,0.4156374370972616,0.0,0.0,0.0,0.2232461937522041,0.0,0.345167748107951,1.175872870
0xc92d60af8001b1070ce40337205af18a0bbed142,0.1526554675965494,0.624579432,0.0,0.0,0.1063747349485726,0.2698670884266446,0.0,0.0,0.0,1.153476723
0x2b1d2d290268cb4c4862d4a658f1c2a663c0f79a,0.0,0.0,0.4784324887532383,0.0,0.0,0.0,0.2473659295787833,0.0,0.3683673328007696,1.094165751
0xc0e5a550db6d9a4ff039255e8f9982aea28d177e,-0.0014151885841955,0.0,0.0,0.0,0.422735587086442,0.6458195953335705,0.0,0.0,0.0,1.067139994
0xb4356181f698addb53f1e7e91108dc89c5e5bc77,0.0,1.065625325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.065625325
0x3bd856465321ead1605286938493169e9c9011cf,0.2992482626469418,0.0,0.0,0.0,0.2085248247184877,0.5290164749990743,0.0,0.0,0.0,1.036789562
0x8ce9ec296542ec95c0259572f1c8965c30cd7df0,0.0,0.0,0.4449574211955358,0.0,0.0,0.0,0.2300581768680459,0.0,0.3425933278127505,1.017608926
0xb7d672703e7987715912a0784be91b27d1098c89,0.0,0.0,0.3902080526764246,0.0,0.0,0.0,0.2095876231454257,0.0,0.3240498155713355,0.923845491
0xac470bff425c8854911093f89c80d6ac364dc126,0.0,0.0,0.3988432706571064,0.0,0.0,0.0,0.2062155867788978,0.0,0.3070879074294458,0.912146765
0x5273611f2caadcda536495909ea87bd2bb9cb9f9,0.0,0.0,0.3968995830791225,0.0,0.0,0.0,0.2052106339468029,0.0,0.3055913723367608,0.907701589
0x05c6959d997cde99d2f967367e5e9f1959ba9706,-0.0024242026303532,0.0,0.3954812020441604,0.0,-0.0016892543472271,-0.0042855491251623,0.2044772825305462,0.0,0.3044992950823378,0.896058774
0x301605c95acbed7a1fd9c2c0deee964e2afbd0c3,0.0,0.0,0.366770864244985,0.0,0.0,0.0,0.1969990961202537,0.0,0.304586310047485,0.868356270
0x182a15931cf7e4d02c667177aa454ec51b6c7a8a,0.0,0.0,0.3724283481830133,0.0,0.0,0.0,0.192558170098055,0.0,0.2867498351482811,0.851736353
0x521d155cee171dad885eae47a97a8c489c3c70c9,0.0,0.0,0.3704821011740072,0.0,0.0,0.0,0.1915518939527472,0.0,0.2852513294311065,0.847285325
0x5d411d2cde10e138d68517c42be2808c90c22026,0.0,0.843149418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843149418
0xd2f96f8d1884cfd7f3e10611a86d9e932a235ed3,0.0,0.0,0.3573285256018264,0.0,0.0,0.0,0.1944819295650101,0.0,0.2896417378724308,0.841452193
0x384f41754d31f42c8cdd9b3a190395050382eed6,0.0,0.833840835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833840835
