Address,rai-eth-uni-v2,idle,aave,fuse-borrower-no-rai-supply,rai-dai-uni-v3,Total
0x20eadfcaf91bd98674ff8fc341d148e1731576a4,124.33402584784872,0.0,0.0,0.0,683.7464378553425,808.080463703
0xa09b653a3c5057dd60ad98a4f308c0eddf2159cd,0.0,0.0,0.0,0.0,776.6970289397109,776.697028940
0xd35d8f5df82f61f2cb84b5871350d2a97b275391,0.0,0.0,0.0,0.0,275.97557897582845,275.975578976
0xf2e563f6fbf25cf23dbe57d25287e10339ad3b6f,0.0,0.0,0.0,0.0,256.727637220672,256.727637221
0x537037c5ae805b9d4cecab5ee07f12a8e59a15b2,0.0,0.0,0.0,0.0,231.12080215742236,231.120802157
0x3989c4f265d18d7196b97168d77b240802bfb40c,85.71016053058283,0.0,0.0,0.0,122.87966126153512,208.589821792
0x26da854f28f2181858ce4aad1cdb0c2027b6465c,0.0,0.0,0.0,0.0,200.60071335495851,200.600713355
0x5edcf547ece0ea1765d6c02e9e5bae53b52e09d4,0.0,4.12472431,0.0,93.639930718651,96.41603813443156,194.180693163
0x78e96be52e38b3fc3445a2ed34a6e586ffab9631,0.0,191.93582689,0.0,0.0,0.0,191.935826890
0x20730820ab819e69e8e632574382f6d4d9fee50f,27.55298909042216,0.0,0.3212434303453128,0.0,152.5849487459327,180.459181267
0x79792c512d1029a640c86f20c9d30ef3643d4d38,25.739801511906855,0.0,1.1193563552044867,0.0,145.20574238352452,172.064900251
0x3bcf3db69897125aa61496fc8a8b55a5e3f245d5,0.0,0.0,150.1298637190973,0.0,0.0,150.129863719
0xe2e4f2a725e42d0f0ef6291f46c430f963482001,114.36294143004578,0.0,0.0,0.0,0.0,114.362941430
0x1dd01835e0eb26abe597e2e69ffac1a6cd00283a,0.0,0.0,0.0,0.0,103.68787597674157,103.687875977
0x64d6539c03352d0faeab9c2a1c3120dba859836c,0.0,22.800821582,0.0,57.0032825817049,0.0,79.804104164
0x2b290f41af8e0e6db68c0d8325394d8935d1d990,0.0,0.0,0.0,0.0,60.29059662790493,60.290596628
0xd2d58f785ea44dec2d3443cae65fb2ad66a2f67f,0.0,0.0,0.0,0.0,57.98185849233428,57.981858492
0xb8ec7c6483444572a486e22dd8f875bb26e14472,0.0,0.0,53.78070148456632,0.0,0.0,53.780701485
0x1f84ca2c0a406b32e083e4e41032fd148364df48,42.16461458079474,8.661483045,0.0,0.0,0.0,50.826097626
0xc218d847a18e521ae08f49f7c43882b6d1963c60,0.0,0.0,0.0,0.0,38.90394065630959,38.903940656
0x4e65175f05b4140a0747c29cce997cd4bb7190d4,0.0,14.501062631,0.0,22.4616886357406,0.0,36.962751267
0x028b2b9adca1bd1263086b0b221713a684968817,0.0,0.0,1.122593176109011,35.80841634813641,0.0,36.931009524
0xce824663bccb32e2dad1a8f2a26b698290417b34,15.395726285811348,0.0,0.0,0.0,17.894835146991408,33.290561433
0x234706e979b7c04dd3a44183b0f46536fc6ae185,0.0,0.0,0.0,28.88888567220012,0.0,28.888885672
0xf32fc1113f4769f59984d615e91a8e94548f2790,9.761478362127198,0.0,0.0,0.0,18.51401649587177,28.275494858
0xbeb7b18735f9132271be67b9fb6e52e0a332f165,0.0,3.996157184,0.0,24.19749242580152,0.0,28.193649610
0x6a43e60d5520912d20f19eb29a011e82a6ee50ae,0.0,0.0,0.0,0.0,24.15185144006582,24.151851440
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,15.671565810173467,0.0,0.0,0.0,0.0,15.671565810
0xd37f7b32a541d9e423f759dff1dd63181651bd04,0.0,0.0,0.0,0.0,15.530715517990393,15.530715518
0x9e1e303635910c2d398647313170b11fc41cb0dc,0.0,4.10611893,11.305543661161636,0.0,0.0,15.411662591
0x6c26a07ccff2783577ee911d4c6907cf59775554,0.0,0.0,0.0,0.0,15.072842826074895,15.072842826
0x09528b6c6fc792eff0c70563c9b4c4c6e38da61d,0.0,0.0,0.0,0.0,14.459207383336192,14.459207383
0x5b78ae09929c53c77ba29a13265e35a2f62dd89f,0.0,0.0,0.0,14.167583454351632,0.0,14.167583454
0xc0e5a550db6d9a4ff039255e8f9982aea28d177e,0.0,6.599259497,6.259418979236086,0.0,0.0,12.858678476
0x6eec9242c7e1a678c4575984fb3a87426caa1cf2,0.0,0.0,12.493934789170885,0.0,0.0,12.493934789
0x5a1cae6f827791bf6108049bb0ce72c5dae856f2,12.446794611227006,0.0,0.0,0.0,0.0,12.446794611
0xd18538260f437c083f4c7caf08cd06ce7ccc921b,0.0,0.0,0.0,0.0,11.758072798261274,11.758072798
0x0154d25120ed20a516fe43991702e7463c5a6f6e,0.0,11.603119193,0.0,0.0,0.0,11.603119193
0xc3597578d6c3929cfb1aa55feb72f7b530a4cb5b,0.0,0.0,0.0,0.0,9.496584917944723,9.496584918
0xbf370b6e9d97d928497c2f2d72fd74f4d9ca5825,8.71545134825394,0.0,0.0,0.0,0.0,8.715451348
0x7fe02ca835b711928505ea6725ccca6dce6db9e7,8.22571282741486,0.0,0.0,0.0,0.0,8.225712827
0x54c375c481f95ba43e2cecd6ef30631f55518f57,4.488247426332978,0.039449624,0.0,0.0,3.626719935017937,8.154416985
0x0e7af95de26bf10e6b9f00d846c22757aa582b9c,0.0,0.0,7.609878803638296,0.0,0.0,7.609878804
0xd4ad5d62dce1a8bf661777a5c1df79bd12ac8f1d,0.0,0.0,7.219024568679414,0.0,0.0,7.219024569
0x3caba50e426de2003f937ac961bd6834b206fb1c,6.513980156452901,0.0,0.0,0.0,0.0,6.513980156
0x17535cc8178936c55b7eba7844dd43e958d45db9,5.666846808141954,0.0,0.0,0.0,0.0,5.666846808
0x5d30cadb7610e5ff1446b164423d76af3bb4e5cf,3.1895397863243184,0.0,0.0,0.0,2.270327287387492,5.459867074
0x6749f1a7c7f0f3a4d44abfc881e4796b59df2f06,5.44341260916339,0.0,0.0,0.0,0.0,5.443412609
0x17307be3589a680452543dde06d42a07ee3fa080,5.303654883651505,0.0,0.0,1.9200842642759148e-06,0.0,5.303656804
0xa231a5ae629a0f15e1c1eb3ffbf813589e206926,0.0,0.0,0.0,0.0,5.2659558516701575,5.265955852
0xfa8f11e4ad7bc8c7f210bc646d9a23bad4603f49,0.0,4.732582755,0.0,0.0,0.0,4.732582755
0xbfa52e0b5d8f22542d579e3a320fd02f184a6bfa,4.36208933483195,0.0,0.0,0.0,0.0,4.362089335
0x92e74e50edce4573d181c03ca889f72640cd3a94,0.0,0.0,0.0,0.0,4.157567238081418,4.157567238
0xa7a23739862e45914e9fea98883b5a85e7d9525f,0.0,0.0,3.702939384389913,0.0,0.0,3.702939384
0xa16946a605ddb755d3a5774b6124f97fed1bd1e3,0.0,3.549943406,0.0,0.0,0.0,3.549943406
0x82d3e57708d69d5386a7da9cb0616f56475f3c2e,0.0,0.0,3.5301196509167907,0.0,0.0,3.530119651
0x60daa6b4d1a834d13872f4e8d0dc6f725dba9a01,0.0,0.0,0.0,0.0,3.412411296425372,3.412411296
0x23c3ca8d1aa9bd45c10a8696ea58b2f6a205bb20,0.0,0.0,0.0,3.089820470120822,0.0,3.089820470
0x0285590ef8c67938e0c622cbf1d2dccd110f1efe,2.6630154274694946,0.0,0.0,0.0,0.0,2.663015427
0x4bfa6a78f8c1d1199915eab8d0b07733040a0f9d,0.0,0.0,2.515143409917199,0.0,0.0,2.515143410
0xc11508077ff0afe0f65e250df0a1f2787eab1ba3,2.3706472417308992,0.0,0.0,0.0,0.0,2.370647242
0x52a5711dc4fe437e81205bfad22ffc43f1818df7,2.255923593625958,0.0,0.0,0.0,0.0,2.255923594
0xca1a7ecd9e0cf8330f71fbf5facf78890644f058,0.0,0.0,0.0,0.0,2.255621468652714,2.255621469
0xfcffac7ca0fe69461dd32cb1286bf31d2c818ff1,0.0,0.0,2.1435504346643803,0.0,0.0,2.143550435
0xa5ac63ffcacd62f44b91ea1607383f92b54f2ee7,0.0,0.0,2.1058828610267124,0.0,0.0,2.105882861
0x1c43d10c9fc37d8781e800a0aadece4f291bb872,0.0,0.0,2.003212467991328,0.0,0.0,2.003212468
0x60db7b781ca83e0612a81174512d8213f07e6508,2.0009986712626118,0.0,0.0,0.0,0.0,2.000998671
0xC8Cec86F7c97139C803Fec48B5fd7341d8282B5e,0.0,0.0,1.975133984375908,0.0,0.0,1.975133984
0x428da84e14b52e4a1cd0afe7150abe27d1aff8c5,1.919949689578818,0.0,0.0,0.0,0.0,1.919949690
0xf6853c77a2452576eae5af424975a101ffc47308,0.0,1.748059912,0.0,0.0,0.0,1.748059912
0x7aa0d7b446aa12feccdd4a33b997c7e45b10441c,0.0,0.0,1.7285348436447598,0.0,0.0,1.728534844
0xca886395d58f910e71d942989dcc2faab78686d3,0.0,0.0,0.0,0.0,1.683859679175158,1.683859679
0xc4b0259cf0252eb3b3cf61f41e055e6db34f644c,1.5265768748810162,0.0,0.0,0.0,0.0,1.526576875
0xddcf904464166ac74629241ba21199adee3a04ad,1.338501077042746,0.0,0.0,0.0,0.0711114827387212,1.409612560
0x25a34b7f2533761a0eea417d4613b54861278e79,0.0,0.0,0.0,0.0,1.389812242046754,1.389812242
0xfd1935fd3c8f49723deb7296c58ba4bb1a0e48e1,1.3203456163857474,0.0,0.0,0.0,0.0,1.320345616
0xb20868131fbdd060f7f237f8f99c24880ed573ef,0.0,0.292015808,0.2923949405011093,0.7238434648556002,0.0,1.308254213
0xa812202eca0a478b9aff492ec831adc3a8f388a4,0.0,0.0,1.2356606158991923,0.0,0.0,1.235660616
0xf5ad0a6aa4dceaf08dd41519b245d5b18fdeedad,0.0,0.0,0.0,0.0,1.2176334184561717,1.217633418
0x53a58592fe992efbe84c714c3ec287b85f467ecd,0.0,0.0,0.0,0.0,1.194704850471203,1.194704850
0x3bd856465321ead1605286938493169e9c9011cf,0.0,0.0,1.170958729676686,0.0,0.0,1.170958730
0xcd3cde8040627dbe6874fac9525bb24422e3f4d4,1.151463673916249,0.0,0.0,0.0,0.0,1.151463674
0xcb98b2c2c22fcacd12ebf92676172616bb37d43f,1.0905240805819736,0.0,0.0,0.0,0.0,1.090524081
0x983848be568f9bbeaac4190ec3396c0e943b54de,1.087159430490278,0.0,0.0,0.0,0.0,1.087159430
0xa91a3cc43fc23929fe879b853d4e6ae9568b8251,0.0,0.0,1.0477718474416498,0.0,0.0,1.047771847
0x8dd77eaba64018dab36dcff7bf464f2f5027f044,0.9324431028890172,0.0,0.0,0.0,0.0,0.932443103
0xa00c99f5f955552742f1089ded88abdc74e67bac,0.921033187730699,0.0,0.0,0.0,0.0,0.921033188
0x2cf11d477f776d7fc96454ef399bed1f2d878b56,0.7580481677903661,0.14944379,0.0,0.0,0.0,0.907491958
0x6ae1961c0fd0b5807d5ec64faacd0e335c5742cd,0.8394360078136652,0.0,0.0,0.0,0.0,0.839436008
0xdcf1a0b0c03b4df58e052133662a3b74cb9d47e1,0.0,0.0,0.0,0.0,0.8226308075097771,0.822630808
0xff0a91ae67d1531fb58099d18d0232870fa3b451,0.0,0.0,0.8175890814211969,0.0,0.0,0.817589081
0x2b1d2d290268cb4c4862d4a658f1c2a663c0f79a,0.783245004419951,0.0,0.0,0.0,0.0,0.783245004
0xdf04232a23877e764a7b115a3fd7202379715f29,0.0,0.0,0.7676108727272701,0.0,0.0,0.767610873
0x8ce9ec296542ec95c0259572f1c8965c30cd7df0,0.7284427490264752,0.0,0.0,0.0,0.0,0.728442749
0xf539d59cb90a5f4f7354f9e290b68c462ffbc8c6,0.7159304525920245,0.0,0.0,0.0,0.0,0.715930453
0x6cb286fe6915adbd4f5c08b09841839e66335cfb,0.6937259900717775,0.0,0.0,0.0,0.0,0.693725990
0xac470bff425c8854911093f89c80d6ac364dc126,0.6207766093666445,0.0,0.0,0.0,0.0,0.620776609
0x43a167c2efdc7b137bea81d5a366d42a5d398b6c,0.3681909803907564,0.0,0.0401587045973256,0.0,0.2073258479853292,0.615675533
0x182a15931cf7e4d02c667177aa454ec51b6c7a8a,0.6097049219606212,0.0,0.0,0.0,0.0,0.609704922
0xdb9123dc5b366d5b6af249ff463d49f66d4d373a,0.5831599195114334,0.0,0.0,0.0,0.0,0.583159920
0xE4f8288e2e7EAee5AC51dc8A8270715156544246,0.0,0.0,0.5714063533444431,0.0,0.0,0.571406353
0x39d52da6beec991f075eebe577474fd105c5caec,0.0,0.0,0.0,0.0,0.55877763078331,0.558777631
0x30887fc55cbfad3487cb55bfe1779f6d2ba1c118,0.0,0.0,0.5484808275075971,0.0054444340041769,0.0,0.553925262
0x8b8b1fd1b4c64beddac60492a8af489c03b82c9f,0.0,0.0,0.0,0.0,0.5438342174896678,0.543834217
0x6cd089be4a49a7135769e5d95d25f9be462461d0,0.0,0.0,0.5322439928783816,0.0,0.0,0.532243993
0x30154d4a8c0bb2c0a4c59eae2adc4ea0449dccb8,0.0,0.0,0.0,0.0,0.5310303488478015,0.531030349
0xd2f96f8d1884cfd7f3e10611a86d9e932a235ed3,0.515525251192752,0.0,0.0,0.0,0.0,0.515525251
0x301605c95acbed7a1fd9c2c0deee964e2afbd0c3,0.502617006517605,0.0,0.0,0.0,0.0,0.502617007
0xd0554b8dc33b4be4bee98718a7b5f8009a67a6b7,0.0,0.0,0.4912929308982928,0.0,0.0,0.491292931
0x3f59111df7d045b98fb22069738ef145208daeb5,0.466245321441448,0.0,0.0,0.0,0.0,0.466245321
0x30043aabbcebbd887437ec4f0cfe6d4c0eb5cc64,0.4361971680338534,0.0,0.0,0.0,0.0,0.436197168
0x6630a2af9f49c14c6bedeac703eb56316bd0e950,0.4361346847756999,0.0,0.0,0.0,0.0,0.436134685
0x2816affb6b2e646e2d9f2529c5affed6d13e0c0c,0.435384711317257,0.0,0.0,0.0,0.0,0.435384711
0xf7b18e107eb36797f4ce36de756630b9c30969ad,0.0,0.0,0.4345710477902232,0.0,0.0,0.434571048
0xd2d749354338c06b1d163f2e4235a9f6160e5aca,0.4331157243364088,0.0,0.0,0.0,0.0,0.433115724
0x5d411d2cde10e138d68517c42be2808c90c22026,0.0,0.412058226,0.0,0.0,0.0,0.412058226
0x5273611f2caadcda536495909ea87bd2bb9cb9f9,0.3888351392863009,0.0,0.0,0.0,0.0,0.388835139
0x037ce225946fc6b419e768abc7e5f03356bb887b,0.3525860573308732,0.0,0.0,0.0,0.0,0.352586057
0xb7ec3afc8ea5e99686783839a63fb2c4cd58fae2,0.3489169800477836,0.0,0.0,0.0,0.0,0.348916980
0x8da1dbeca9f637fd5ee5d44a017b2e54ed235255,0.3487919656597023,0.0,0.0,0.0,0.0,0.348791966
0xf54eeeb761f18da84a0c8162484ed32b7d490716,0.3487488799680868,0.0,0.0,0.0,0.0,0.348748880
0xdd99fa1e4312146cf5029be7bdeb18c912f4f82b,0.3486016441479133,0.0,0.0,0.0,0.0,0.348601644
0x778549eb292ac98a96a05e122967f22efa003707,0.3480980618288226,0.0,0.0,0.0,0.0,0.348098062
0x10feb6f3111197336bc64ad3d0a123f22719d58a,0.0,0.0,0.3368032814225584,0.0,0.0,0.336803281
0x2d4f248ff1e4eedfac4aa636a1e7271e44aee5c1,0.3272360872989076,0.0,0.0,0.0,0.0,0.327236087
0xbf701bd8befb759da62c158f1391e5539f828adb,0.3079734776986137,0.0,0.0,0.0,0.0,0.307973478
0x040a0c8fd6c4c929648f1ca4aed3745ce3f1eaae,0.0,0.0,0.0,0.0,0.2358125317727596,0.235812532
0x839d195bf635e222893c6516329235e904f8b3cf,0.2279396836422393,0.0,0.0,0.0,0.0,0.227939684
0x459e9e7fa2631ce07a8369beeaebce0a660b9ecc,0.2267384207250121,0.0,0.0,0.0,0.0,0.226738421
0x7d7fea3cea7bfa805006b9ce1a842054b8490052,0.0,0.0,0.0,0.0,0.2251382294106432,0.225138229
0x663fe011b7fb8fd76379815bf8d3176178e8a415,0.2236276271498755,0.0,0.0,0.0,0.0,0.223627627
0x4a0d5319665a5eb094f841af9ce0a34bd3879412,0.2132177082438022,0.0,0.0,0.0,0.0,0.213217708
0xe5350e927b904fdb4d2af55c566e269bb3df1941,0.0,0.0,0.2100486459034685,0.0,0.0,0.210048646
0x00000000b9d747ef42d224e572a5b7e6488929c8,0.0,0.206127246,0.0,0.0,0.0,0.206127246
0xe867cc15f6d6839d1e479041fda51ffc6db764e6,0.0,0.0,0.1973205199813421,0.0,0.0,0.197320520
0xbc784b5c62269a4aa739d801bd06616559c88bd8,0.0,0.0,0.0,0.0,0.1937251599920597,0.193725160
0x730fac4c4ff284434ef81072341100bb02c2fa49,0.1788338243634892,0.0,0.0,0.0,0.0,0.178833824
0xfef3f83e036bebc6c7d92e769c87eda6065b3166,0.0,0.0,0.0,0.0,0.1783986080715773,0.178398608
0x299c437702b2ee9ad9dc27f95d294b4559462ef4,0.1621857641283061,0.0,0.0,0.0,0.0,0.162185764
0x32844a824f458f24878515923f1fa120b6b711f2,0.0,0.112338696,0.0,0.0,0.0,0.112338696
0x66ecf6be8c2fe4e2060da4884e475c94cbca42dd,0.0,0.0,0.0,0.0,0.1071879033368652,0.107187903
0xa8ec2ac025b50c2b626ba865b1559bf2bdeaaf17,0.0,0.0,0.104073561975169,0.0,0.0,0.104073562
0xb9ca20413ca7fdcab5646e9ebeb097d366285551,0.0,0.0,0.1039348379730786,0.0,0.0,0.103934838
0x5b7ab4b4b4768923cddef657084223528c807963,0.0,0.0,0.0,0.0,0.1013472293541682,0.101347229
0xfaa987318c328d32d359ad7ce053be5b395da7b7,0.0,0.08542234,0.0,0.0,0.0,0.085422340
0xb386b3370f3c258d241fed394050d60f7c421be7,0.0,0.085182595,0.0,0.0,0.0,0.085182595
0x9a00f6b8d484d670604338d793a6e36249e4322f,0.0,0.077389782,0.0,0.0,0.0,0.077389782
0x20deb7705e0f0527c29854bec7e80f1b16794a11,0.0,0.064943945,0.0,0.0,0.0,0.064943945
0x2ebdcca663bec249867413cc9ff0969185411667,0.0581829082795616,0.0,0.0,0.0,0.0,0.058182908
0xe6c58978d013b757eb315bd6fd776bee2ee2b63c,0.0,0.047283027,0.0,0.0,0.0,0.047283027
0x7136fbddd4dffa2369a9283b6e90a040318011ca,0.0359901905490292,0.0,0.0,0.0,0.0,0.035990191
0x8d6af3fa29f90dc01c544c75ba9a16c2ed87fa12,0.0,0.0,0.0279519200130017,0.0,0.0,0.027951920
0xc785b60bfdaceec0c106b6504dbe4575a520dc64,0.0,0.0,0.0,0.0,0.0275469535475073,0.027546954
0x013812d42954149d2bc3e0246d65f4097d1b2fe5,0.0,0.026147598,0.0,0.0,0.0,0.026147598
0x18cf2b4672e816065c12d12b5bad21b426dbf560,0.0,0.025553208,0.0,0.0,0.0,0.025553208
0x0ebfafb154d6a2db4c4e2063a3396f43e69e652a,0.0,0.0,0.0,0.0,0.0245324725905948,0.024532473
0x4602525fdeee4084ae863c5a81d605b498f4714e,0.0,0.014506078,0.0,0.0,0.0,0.014506078
0x31c6776dedb9c8f31c7423263e206322c6e130d6,0.0,0.0,0.0,0.010892247557222,0.0,0.010892248
0xe03727f8b10a30a4b2c5f43958b2b9e6ea2b4ac3,0.0,0.002803685,7.01005489707513e-05,0.0,0.0,0.002873786
0x881ccec3c27d83877263cdaa12a45d0437e1f0fe,0.0,0.0,0.0025600760686463,0.0,0.0,0.002560076
0x24d02e64d4a2580d570666546ac937adab2b3e08,0.0,0.0,0.0,0.0020365536278498,0.0,0.002036554
0x16fa43ee039b7ca2e993886095d1a4b4bfa71732,0.0,0.0,0.0009117602025981,0.0,0.0,0.000911760
0x35e190c1c872ea78c4f2d703cbcff6401b70ac0d,0.0,0.0,0.0,0.0006803131638713,0.0,0.000680313
0x442aea0fd2afbd3391dae768f7046f132f0a6300,0.0,0.000175018,0.0,0.0,0.0,0.000175018
0x4b5d2c264220fa0b30d6579eda16da9e838fa6d4,0.0,0.0,6.949768403720836e-05,0.0,0.0,0.000069498
0x4a17f19a7b7fd329f97db116c2a09798f8c57ad0,0.0,0.0,3.9849408101603405e-05,0.0,0.0,0.000039849
0x40d2ce4c14f04bd91c59c6a1cd6e28f2a0fc81f8,0.0,0.0,0.0,5.418807264231729e-07,0.0,0.000000542
0x38e481367e0c50f4166ad2a1c9fde0e3c662cfba,0.0,0.0,0.0,2.181192907080224e-07,0.0,0.000000218
