Address,rai-eth-uni-v3,Total
0xe207f98c7ad7f7b3895d4a105453e898771e2067,899.658210238736,899.658210239
0xcafd432b7ecafff352d92fcb81c60380d437e99d,0.3417897612632268,0.341789761
