Address,rai-eth-uni-v3,Total
0xe207f98c7ad7f7b3895d4a105453e898771e2067,928.5888766784566,928.588876678
0xcafd432b7ecafff352d92fcb81c60380d437e99d,1.4111233215440642,1.411123322
